mwe,type,distance,baseline
prohibition_laws,prohibition_laws,MWE_COMPOUND_NOUN,1.1762351771821613,0.6699286933517626
frying_oil,frying_oil,MWE_COMPOUND_NOUN,0.7732314328213771,4.770815181652921
put_into_storage,put_into_storage,MWE_LVC,2.3111985407580438,5.53060084038136
intoxication_tests,intoxication_tests,MWE_COMPOUND_NOUN,0.1286784290965273,4.378160624961241
fusion_yield,fusion_yield,MWE_COMPOUND_NOUN,0.17224917977816323,3.31326578460467
stop_sarah,stop_sarah,,1.3759751266418299,1.487452472531476
holtzman_effect,holtzman_effect,MWE_COMPOUND_NOUN,1.659660317179844,1.9739881383222646
social_class_system,social_class_system,MWE_COMPOUND_NOUN,2.136804078559249,4.23389845461414
made_significant_changes,made_significant_changes,MWE_LVC,2.2009885049472913,1.199685408156655
cultural_movements,cultural_movements,MWE_COMPOUND_NOUN,0.5065140652671948,4.2934839481470055
presented_his_credentials,presented_his_credentials,MWE_LVC,1.8441695713665636,5.141460626398203
construction_phase,construction_phase,MWE_COMPOUND_NOUN,1.3553946300128794,2.2680151000760556
resource_rights,resource_rights,MWE_COMPOUND_NOUN,0.4768159991784042,3.4184554097741278
horror_film,horror_film,MWE_COMPOUND_NOUN,1.4263034447129406,1.8321461431564352
data_collection,data_collection,MWE_COMPOUND_NOUN,2.2543376573702303,3.4063765626872486
low_powered,low_powered,MWE_COMPOUND_ADJ,1.594994007662019,3.905426781384846
military_guerrilla_groups,military_guerrilla_groups,MWE_COMPOUND_NOUN,1.5176215712960202,3.843338642247259
cover_stories,cover_stories,MWE_COMPOUND_NOUN,2.1940148600967824,5.308371004161162
cerebral_cortical_activity,cerebral_cortical_activity,MWE_COMPOUND_NOUN,0.18765318468801842,4.420764505953016
sweet_natured,sweet_natured,MWE_COMPOUND_ADJ,0.09391210332273471,2.9199812395779183
indirect_drive,indirect_drive,MWE_COMPOUND_NOUN,0.7621558475495678,1.8377550458118734
control_arrangements,control_arrangements,MWE_COMPOUND_NOUN,1.7047364233874251,0.31051352141251437
light_intensity,light_intensity,MWE_COMPOUND_NOUN,1.3425675020832288,4.294965133399455
takes_care,takes_care,MWE_LVC,1.4774435975115938,3.8236890811407513
vacuum_chamber,vacuum_chamber,MWE_COMPOUND_NOUN,0.35202627744814735,5.416291087015819
staff_writer,staff_writer,MWE_COMPOUND_NOUN,1.5030943318237717,3.3484711834919523
head_organizers,head_organizers,MWE_COMPOUND_NOUN,1.3872351056983814,4.121673216383002
time_displacement_field,time_displacement_field,MWE_COMPOUND_NOUN,2.1160885699044147,3.8119795863940555
get_revenge,get_revenge,MWE_LVC,1.50954110889626,2.6843596698194148
democratic_republic,democratic_republic,MWE_COMPOUND_NOUN,1.6211426634871622,3.8143037550340693
elk_antlers,elk_antlers,MWE_COMPOUND_NOUN,0.5916369403291176,3.6425283140107494
bacterial_growth,bacterial_growth,MWE_COMPOUND_NOUN,0.148063097428934,2.270288919599442
teenage_parties_getting_out,teenage_parties_getting_out,MWE_COMPOUND_NOUN,1.7207905391359557,0.9819912039030695
alpha_particles,alpha_particles,MWE_COMPOUND_NOUN,0.07328834528422648,3.968500229326691
provincial_election,provincial_election,MWE_COMPOUND_NOUN,1.0349613128228514,0.5636429795242729
away_fans,away_fans,MWE_COMPOUND_NOUN,2.489261492628235,0.29378436116648554
given_instruction,given_instruction,MWE_LVC,1.4906592749826333,2.413563846606507
reach_some_firm_conclusions,reach_some_firm_conclusions,MWE_LVC,1.6670470008136395,4.4783039561766005
touch_and_go_approach,touch_and_go_approach,MWE_COMPOUND_NOUN,2.332938277476603,4.531430403136078
motion_picture_achieved_a_considerable_success,motion_picture_achieved_a_considerable_success,MWE_COMPOUND_NOUN,1.4574232113576344,3.8421972543224534
health_department,health_department,MWE_COMPOUND_NOUN,1.8222301886190175,3.021395690675586
energy_consumption,energy_consumption,MWE_COMPOUND_NOUN,0.8332734591118632,3.799174623052222
offer_visual_representations,offer_visual_representations,MWE_LVC,0.6832303784202904,3.3458153641919632
ordinary_looking,ordinary_looking,MWE_COMPOUND_ADJ,0.9644733824101885,4.581970863056856
make_a_concert,make_a_concert,MWE_LVC,2.746424039005489,3.950139175131682
planetary_force_fields,planetary_force_fields,MWE_COMPOUND_NOUN,0.3845466746518267,3.692340172664485
federal_agencies,federal_agencies,MWE_COMPOUND_NOUN,0.9796896957200274,4.305521647880893
spatial_filter,spatial_filter,MWE_COMPOUND_NOUN,0.6979421915026345,4.50712683305296
press_secretary,press_secretary,MWE_COMPOUND_NOUN,1.4098418034117337,4.303166468250213
higher_education,higher_education,MWE_COMPOUND_NOUN,1.3424533870086515,1.8225308460991823
atp_test,atp_test,MWE_COMPOUND_NOUN,0.28808728626884944,4.599770752959978
article_of_faith,article_of_faith,MWE_COMPOUND_NOUN,3.446413882296867,6.682230944665636
cultural_institutions,cultural_institutions,,0.5562539593081562,4.012091342950333
reservoir_side,reservoir_side,MWE_COMPOUND_NOUN,1.2371596114893586,5.042745187943369
associative_life,associative_life,MWE_COMPOUND_NOUN,1.8976859763146403,0.7471857955970523
high_powered,high_powered,,1.6251382305421749,1.2063356650741948
makes_fun,makes_fun,MWE_LVC,1.486517320636729,2.381745148872566
public_service,public_service,MWE_COMPOUND_NOUN,2.135903332042207,2.9880155321744892
family_clans,family_clans,MWE_COMPOUND_NOUN,2.1294957295655697,4.88172666509351
renewal_process,renewal_process,MWE_COMPOUND_NOUN,1.3764445332309068,4.350051909299473
drug_usage,drug_usage,MWE_COMPOUND_NOUN,1.3086760869715812,0.3362634839110545
random_chance,random_chance,MWE_COMPOUND_NOUN,0.9189481782392577,2.539191768834721
government_officials_gave_two_reasons,government_officials_gave_two_reasons,MWE_COMPOUND_NOUN,2.4766701719958113,5.200578143307434
made_much_of_trade,made_much_of_trade,MWE_LVC,2.7431724572835487,5.094394945237069
grain_elevators,grain_elevators,MWE_COMPOUND_NOUN,0.11988546177706452,3.4596271492457102
gave_talks,gave_talks,MWE_LVC,1.5876522272997953,2.9994002323341244
musical_film,musical_film,MWE_COMPOUND_NOUN,2.4734347280108286,1.8331466866824926
two_beam_system,two_beam_system,MWE_COMPOUND_NOUN,2.2364108700273895,3.2491482080554595
shipping_business,shipping_business,MWE_COMPOUND_NOUN,0.9236922742842987,4.544961621462385
do_business,do_business,MWE_LVC,2.822891775182189,4.02073256535112
general_election,general_election,MWE_COMPOUND_NOUN,1.9889766910716926,2.94550594827561
shield_fighting,shield_fighting,MWE_COMPOUND_NOUN,1.8242645946615714,3.9950206648575675
millimetre_grid,millimetre_grid,MWE_COMPOUND_NOUN,0.28737952022195323,4.207643169076009
psychiatric_hospital,psychiatric_hospital,MWE_COMPOUND_NOUN,0.383145893157228,1.3308177869633393
broadcasting_interests,broadcasting_interests,MWE_COMPOUND_NOUN,0.6350274127756219,3.3161254108275213
target_chamber,target_chamber,MWE_COMPOUND_NOUN,0.9983262005483229,3.4984744491090694
olive_producer,olive_producer,MWE_COMPOUND_NOUN,0.19934979668662822,0.6664470154003241
audio_cd,audio_cd,MWE_COMPOUND_NOUN,0.65298458197763,0.5960195242959747
threshold_signal,threshold_signal,MWE_COMPOUND_NOUN,1.334014222643072,4.286545009840675
ersatz_bomb,ersatz_bomb,MWE_COMPOUND_NOUN,0.5696741268611382,4.224173411317179
guerrilla_movement,guerrilla_movement,MWE_COMPOUND_NOUN,1.4894140042912016,3.408386298499628
police_departments,police_departments,MWE_COMPOUND_NOUN,1.1566186285375142,1.1836700102701765
lawn_bowls_club,lawn_bowls_club,MWE_COMPOUND_NOUN,0.7033789638423943,4.491229476865884
posed_serious_threats,posed_serious_threats,MWE_LVC,0.57170671048391,5.097140872433977
have_an_affair,have_an_affair,MWE_LVC,3.3162730603268087,2.9284503392955115
inaugural_ball,inaugural_ball,MWE_COMPOUND_NOUN,0.2660885987011657,2.639526227701858
congressional_candidates,congressional_candidates,MWE_COMPOUND_NOUN,0.5590006576751498,3.347194832854669
record_shelves,record_shelves,MWE_COMPOUND_NOUN,1.2358034630385204,5.382560093215216
back_child_support,back_child_support,MWE_COMPOUND_NOUN,3.02713759336994,4.202006876213199
voice_teacher,voice_teacher,MWE_COMPOUND_NOUN,1.2000327881473696,2.991128115257352
neutrophil_infiltration,neutrophil_infiltration,MWE_COMPOUND_NOUN,0.5454701463865826,0.7077675294982102
aid_station,aid_station,MWE_COMPOUND_NOUN,1.4582918355193004,0.3881967743748009
tear_gas_canister,tear_gas_canister,MWE_COMPOUND_NOUN,0.42495444346227673,4.991183151093535
civil_rights_movement,civil_rights_movement,MWE_COMPOUND_NOUN,1.1948902752526414,1.1994233312959193
sale_authority,sale_authority,MWE_COMPOUND_NOUN,0.5325709665509376,0.5314222040797694
declaration_of_independence,declaration_of_independence,MWE_COMPOUND_NOUN,1.7219930076182721,2.9750076150613456
widely_respected,widely_respected,MWE_COMPOUND_ADJ,1.1286280218726847,1.7321463492234142
social_development,social_development,MWE_COMPOUND_NOUN,1.6323475066406665,2.397887525280742
take_a_turn,take_a_turn,MWE_LVC,3.101345544405095,0.3535057887857001
replace_namely,replace_namely,,0.18357629230649583,1.3032278179984493
slowdown_issues,slowdown_issues,MWE_COMPOUND_NOUN,0.8497373384036093,7.464535436526039
meningitis_outbreak,meningitis_outbreak,MWE_COMPOUND_NOUN,0.15618641946965173,2.570211325649313
gets_in_trouble,gets_in_trouble,MWE_LVC,1.909893601755315,3.0882308810244417
health_and_safety_video,health_and_safety_video,MWE_COMPOUND_NOUN,2.1717794425911445,0.31296320109079917
centre_city,centre_city,MWE_COMPOUND_NOUN,2.1267060070665043,3.5658406434309438
armor_rating,armor_rating,MWE_COMPOUND_NOUN,0.7830021187298921,3.3466819763531466
physical_form,physical_form,MWE_COMPOUND_NOUN,1.8177452014851396,0.7327219430213618
space_pirates,space_pirates,MWE_COMPOUND_NOUN,1.3804309525035108,2.5340005284906715
particle_accelerators,particle_accelerators,MWE_COMPOUND_NOUN,0.24979390871076096,4.600422280912157
silent_films,silent_films,MWE_COMPOUND_NOUN,0.604221816967287,1.1660076696969022
date_settings,date_settings,MWE_COMPOUND_NOUN,0.6896440096658565,3.912295795993958
new_age_music,new_age_music,MWE_COMPOUND_NOUN,3.1283486495936894,4.944551055246269
maximum_security_prison_planet,maximum_security_prison_planet,MWE_COMPOUND_NOUN,0.7214869529131315,0.35311689087467907
brain_damage,brain_damage,MWE_COMPOUND_NOUN,0.28413380951058964,1.6866562495612434
senses_of_humor,senses_of_humor,MWE_COMPOUND_NOUN,1.8419728703895784,4.162345747140427
cabinet_colleagues,cabinet_colleagues,MWE_COMPOUND_NOUN,0.45825246362212824,2.7607654563890436
roman_a_clef,roman_a_clef,MWE_OTHER,1.568270640676432,4.900743908120991
one_sided,one_sided,MWE_COMPOUND_ADJ,1.8682866977446877,3.5583416032529813
drug_quality_inspectors,drug_quality_inspectors,MWE_COMPOUND_NOUN,1.4036884550565738,0.27437908277600176
rock_and_roll,rock_and_roll,MWE_COMPOUND_NOUN,1.7093800263270569,4.3413120021336855
had_a_meeting,had_a_meeting,MWE_LVC,3.9259520274613076,2.7548628205789125
fast_ignition_approach,fast_ignition_approach,MWE_COMPOUND_NOUN,1.6330268364425815,5.260390989288534
order_cut,order_cut,MWE_COMPOUND_NOUN,2.722935024113502,2.60520079918497
holds_more_than_events,holds_more_than_events,MWE_LVC,2.7392768492213757,0.9513232768470453
made_a_serious_commitment,made_a_serious_commitment,MWE_LVC,2.1465138075526964,4.334677736069084
television_cameras,television_cameras,MWE_COMPOUND_NOUN,0.7667164288087545,5.195913784858733
hooper_ratings,hooper_ratings,MWE_COMPOUND_NOUN,0.32828713330863274,2.067230123853172
twilight_sleep,twilight_sleep,MWE_COMPOUND_NOUN,0.19552878866550574,4.996092758075553
educational_system,educational_system,MWE_COMPOUND_NOUN,2.1074412723514975,3.4718960922336075
localization_purposes,localization_purposes,MWE_COMPOUND_NOUN,0.1426030707076464,1.1221520312814126
duck_meat,duck_meat,MWE_COMPOUND_NOUN,0.25437622536510757,3.2811764690081815
fbi_special_agent,fbi_special_agent,MWE_COMPOUND_NOUN,0.667952194700173,1.1056168719285175
trademark_sound,trademark_sound,MWE_COMPOUND_NOUN,1.1987649972499823,3.546652586746128
blood_pudding,blood_pudding,MWE_COMPOUND_NOUN,0.7383702053277545,3.433840683861003
learned_man,learned_man,MWE_COMPOUND_NOUN,2.306885063116063,4.29753137604253
holtzman_field,holtzman_field,MWE_COMPOUND_NOUN,1.9172123396175373,2.7096240303778316
chess_pieces,chess_pieces,MWE_COMPOUND_NOUN,0.6707669672604264,2.911074230948603
city_garbage_workers,city_garbage_workers,MWE_COMPOUND_NOUN,1.9708931025926346,0.6892893165210092
wheat_gluten,wheat_gluten,MWE_COMPOUND_NOUN,0.24514412332289348,2.3596267553267825
down_payment,down_payment,MWE_COMPOUND_NOUN,1.9877872506786283,5.239184643408458
animated_series,animated_series,MWE_COMPOUND_NOUN,1.140823718218003,1.3274480359257006
a_m_phd,a_m_phd,MWE_OTHER,2.0647015950876932,5.172972065482665
had_no_intentions,had_no_intentions,MWE_LVC,3.247429885434121,4.6798130964700935
radio_show_host,radio_show_host,MWE_COMPOUND_NOUN,2.6905824656666413,2.1070029054481627
national_history,national_history,MWE_COMPOUND_NOUN,3.6990096531259558,5.130742225755159
tv_series,tv_series,MWE_COMPOUND_NOUN,2.72809028995115,1.1500969907842555
coming_to_terms,coming_to_terms,MWE_IDIOM,2.6427531610067176,0.2794030294663964
came_under_fire,came_under_fire,MWE_LVC,3.290577769578722,5.3146389667809055
stock_cars_races,stock_cars_races,MWE_COMPOUND_NOUN,1.0641047201880818,3.444408338998877
cultural_organization,cultural_organization,MWE_COMPOUND_NOUN,1.4104134575799927,4.384278531420077
writing_den,writing_den,MWE_COMPOUND_NOUN,0.6686200911962262,3.7769690839818892
taking_root,taking_root,MWE_LVC,0.9426944658127575,5.12859702437616
power_densities,power_densities,MWE_COMPOUND_NOUN,1.8150512439038051,1.3543864328971993
personal_life,personal_life,MWE_COMPOUND_NOUN,3.1259809987673863,5.129976481722796
purpose_made_membrane_filters,purpose_made_membrane_filters,MWE_COMPOUND_ADJ,1.4554069830081464,0.5944678153870063
legal_support,legal_support,MWE_COMPOUND_NOUN,2.556307285261741,3.940185067299759
sietch_communities,sietch_communities,MWE_COMPOUND_NOUN,0.22920338664655465,4.088904892002747
election_day,election_day,MWE_COMPOUND_NOUN,2.8435209088126556,2.978898528213742
laser_power,laser_power,MWE_COMPOUND_NOUN,3.068310594050983,2.2823465806110605
cheat_code,cheat_code,MWE_COMPOUND_NOUN,0.594677200915337,2.6685184921708895
presidential_nomination_process,presidential_nomination_process,MWE_COMPOUND_NOUN,1.4441545107515719,0.352749394267375
newstalk_format,newstalk_format,MWE_COMPOUND_NOUN,0.884435966573754,2.4707861010273637
period_recreations,period_recreations,MWE_COMPOUND_NOUN,1.4445341214600989,5.139705082360661
human_rights,human_rights,MWE_COMPOUND_NOUN,2.4189145522978897,2.546981901338327
audio_muting_control_voltage,audio_muting_control_voltage,MWE_COMPOUND_NOUN,0.9227053540342659,4.102288516986706
us_representative,us_representative,MWE_COMPOUND_NOUN,1.6475760013937137,1.773939505892182
temperature_instability,temperature_instability,MWE_COMPOUND_NOUN,0.3289385483281793,3.935652908246228
make_better_use,make_better_use,MWE_LVC,3.221647789850112,1.9779187917558698
computer_industries,computer_industries,MWE_COMPOUND_NOUN,0.24378240261809295,5.090190418937684
inner_voice,inner_voice,MWE_COMPOUND_NOUN,0.7891441668169702,0.8460986854882829
liqueur_company,liqueur_company,MWE_COMPOUND_NOUN,1.468873870853876,4.289007405828883
top_and,top_and,,2.4618576257822564,2.510408078325314
political_parties,political_parties,MWE_COMPOUND_NOUN,2.130065689956474,2.6201864816852254
city_centre,city_centre,MWE_COMPOUND_NOUN,2.2408457569296796,4.730170644539475
oligodendroglial_precursors,oligodendroglial_precursors,MWE_COMPOUND_NOUN,0.7554467217772539,2.327811310670176
bodily_harm,bodily_harm,MWE_COMPOUND_NOUN,0.1793887040186756,8.198014886350293
seal_presence,seal_presence,MWE_COMPOUND_NOUN,1.3147368193245943,3.84414351980516
cardiac_surgery,cardiac_surgery,MWE_COMPOUND_NOUN,0.2597740388722476,2.8700937103133066
low_man_on_the_totem_pole,low_man_on_the_totem_pole,MWE_IDIOM,2.169014199074112,3.8861505885352665
meets_local_and_international_standards,meets_local_and_international_standards,MWE_LVC,2.8513951798066715,2.474630765296916
heart_surgery,heart_surgery,MWE_COMPOUND_NOUN,0.5080027274501093,3.0120879211483857
maiden_speech,maiden_speech,MWE_COMPOUND_NOUN,0.2759525302633589,0.36350770809709115
football_ground,football_ground,MWE_COMPOUND_NOUN,2.0480618870747658,1.620076207750734
piglet_model,piglet_model,MWE_COMPOUND_NOUN,0.7628379308050955,5.1708633105919555
rotten_boroughs,rotten_boroughs,MWE_COMPOUND_NOUN,0.42917691976910854,3.10565668465608
school_use,school_use,MWE_COMPOUND_NOUN,3.9269604313186357,3.9410397937969375
temple_life,temple_life,MWE_COMPOUND_NOUN,2.422884652940066,5.050243513136569
generic_experiment,generic_experiment,MWE_COMPOUND_NOUN,0.22141162211873608,3.8528390248986515
free_expression,free_expression,MWE_COMPOUND_NOUN,1.287904530135095,1.1464404707310365
atp_tests,atp_tests,MWE_COMPOUND_NOUN,0.2561548868526619,1.5367334212533414
public_bribery,public_bribery,MWE_COMPOUND_NOUN,1.1145994648411823,3.972198590953378
committed_the_robbery,committed_the_robbery,MWE_LVC,1.863770747943683,0.4993020276075395
farewell_wishes,farewell_wishes,MWE_COMPOUND_NOUN,0.12691184236508427,2.1887133842586612
business_center,business_center,MWE_COMPOUND_NOUN,1.7982880758369193,0.1659662392687139
literary_work,literary_work,MWE_COMPOUND_NOUN,2.207954596029037,3.6610181331824894
widely_known,widely_known,MWE_COMPOUND_ADJ,2.563475335016215,4.2443651774033295
battle_weary,battle_weary,MWE_COMPOUND_ADJ,0.8624660341625052,1.536696088540932
microbiological_analytical_procedure,microbiological_analytical_procedure,MWE_COMPOUND_NOUN,0.3304177285067428,0.3596078144757146
national_government,national_government,MWE_COMPOUND_NOUN,4.130239979666041,0.35343395815908807
fnart_jiz_powder,fnart_jiz_powder,MWE_COMPOUND_NOUN,0.2207750763922414,3.7290602358666725
culture_medium,culture_medium,MWE_COMPOUND_NOUN,1.3356955266412702,2.422367824828632
temperate_zone,temperate_zone,MWE_COMPOUND_NOUN,0.3822842190360464,3.6686832587789584
cation_exchange,cation_exchange,MWE_COMPOUND_NOUN,1.5859889844935087,1.5887294609712503
hold_the,hold_the,MWE_LVC,2.0484905376705425,2.223403720147333
government_allowances,government_allowances,MWE_COMPOUND_NOUN,1.70344419251549,4.5845651343198295
nuclear_fusion,nuclear_fusion,MWE_COMPOUND_NOUN,0.21021989523116033,4.121608498544834
stone_masonry,stone_masonry,MWE_COMPOUND_NOUN,1.3648250125258734,5.241376644079206
cyborg_design,cyborg_design,MWE_COMPOUND_NOUN,0.8667868109591598,0.4236411565948238
clerks_of_court,clerks_of_court,MWE_COMPOUND_NOUN,2.1579391406647686,0.9585750134006205
constitutional_monarchy,constitutional_monarchy,MWE_COMPOUND_NOUN,0.7057580889878274,1.5361869875581553
drug_store,drug_store,MWE_COMPOUND_NOUN,1.2595900712589991,4.114345819493179
patrol_boat,patrol_boat,MWE_COMPOUND_NOUN,0.5399485974400712,1.4327666633084395
organic_agriculture,organic_agriculture,MWE_COMPOUND_NOUN,0.9192220621191052,2.804470784255025
picture_cover_editions,picture_cover_editions,MWE_COMPOUND_NOUN,0.9332067067794311,0.7428289100492792
food_safety,food_safety,MWE_COMPOUND_NOUN,0.747401140040775,1.3187608315202572
station_id,station_id,MWE_COMPOUND_NOUN,1.316260855156283,3.2431255082968957
picture_cover,picture_cover,MWE_COMPOUND_NOUN,1.448385527803975,4.239424689519557
covenant_schools,covenant_schools,MWE_COMPOUND_NOUN,0.6670303670992047,4.140553617456607
professional_degree,professional_degree,MWE_COMPOUND_NOUN,1.1103977532815663,3.11543926214587
second_generation_racer,second_generation_racer,MWE_COMPOUND_NOUN,1.9523334320647634,3.840845371066374
make_amends,make_amends,MWE_LVC,1.3778134991144486,1.7267200323086545
drug_manufacturers,drug_manufacturers,MWE_COMPOUND_NOUN,1.2665272975503725,3.8660833370257297
attracted_notice,attracted_notice,MWE_LVC,0.32061461450743317,2.018957727520564
rice_protein,rice_protein,MWE_COMPOUND_NOUN,0.41525954046415364,1.9577285749068998
report_card,report_card,MWE_COMPOUND_NOUN,0.9798700506676896,3.522588808660046
take_his_food,take_his_food,MWE_LVC,3.165073698773643,4.962581514695552
military_training,military_training,MWE_COMPOUND_NOUN,0.6826064043066837,1.892117458404736
fusion_fuel,fusion_fuel,MWE_COMPOUND_NOUN,0.656185449913742,3.8908504986559165
fm_programmer,fm_programmer,MWE_COMPOUND_NOUN,0.9291270861317895,3.446331342212614
electrical_grid,electrical_grid,MWE_COMPOUND_NOUN,0.2638413456189155,4.501800866275962
school_health_nurse,school_health_nurse,MWE_COMPOUND_NOUN,2.131972256211917,2.125334108983573
white_noise,white_noise,MWE_COMPOUND_NOUN,1.584177109845045,2.319579166890193
office_candy_machine,office_candy_machine,MWE_COMPOUND_NOUN,1.3866215171924168,4.016248381199549
body_temperatures,body_temperatures,MWE_COMPOUND_NOUN,1.7799627374194524,1.5287790733745672
office_holders,office_holders,,1.3577197154718645,3.9651328915278485
sound_module,sound_module,MWE_COMPOUND_NOUN,0.7040824557789733,3.874031395307606
xenon_flash_lamps,xenon_flash_lamps,MWE_COMPOUND_NOUN,0.34670196252368946,5.046677314667939
human_consumption,human_consumption,MWE_COMPOUND_NOUN,1.7362088264741513,4.371570672680473
tobacco_processing_plant,tobacco_processing_plant,MWE_COMPOUND_NOUN,0.2741396579766517,3.3273670226378695
tone_set,tone_set,MWE_COMPOUND_NOUN,2.830602357035911,5.211418041913161
desert_front,desert_front,MWE_COMPOUND_NOUN,2.217924082078217,5.022963243234715
ruling_monarch,ruling_monarch,MWE_COMPOUND_NOUN,0.29207446160012,0.37779994342773526
spirit_forms,spirit_forms,MWE_COMPOUND_NOUN,2.336320311946652,1.3408952642600391
cult_status,cult_status,MWE_COMPOUND_NOUN,0.18368301947852994,3.535040265057387
book_offers,book_offers,MWE_COMPOUND_NOUN,2.005960545040954,2.3097477427598028
football_games,football_games,MWE_COMPOUND_NOUN,2.0922601265370897,0.38780254641118594
heavy_metal_band,heavy_metal_band,MWE_COMPOUND_NOUN,1.5496136622597616,3.304593932795526
carbon_dioxide,carbon_dioxide,MWE_COMPOUND_NOUN,0.46123784454877514,2.8473993510658104
take_control,take_control,MWE_LVC,2.9151999215302107,3.940753519212157
final_exams,final_exams,MWE_COMPOUND_NOUN,1.5247064695220027,2.532877896022427
time_flows,time_flows,,2.4784343888931675,0.0
a_well_plate,a_well_plate,,2.6872925334910347,3.1800069638647015
tv_side,tv_side,MWE_COMPOUND_NOUN,1.80054104280151,2.1521530082410503
morning_news_program,morning_news_program,MWE_COMPOUND_NOUN,2.2528165375049216,2.9902651220314893
