mwe,type,distance,baseline
nomadic_wandering,nomadic_wandering,MWE_COMPOUND_NOUN,0.04760419708387066,2.1334591033190677
alternative_energy,alternative_energy,MWE_COMPOUND_NOUN,0.35800204234438393,2.6815820674737894
network_programs,network_programs,MWE_COMPOUND_NOUN,0.35595524701007003,7.334449709862016
motion_picture_news,motion_picture_news,MWE_COMPOUND_NOUN,0.5182558305984926,3.5362209875423507
opposition_groups,opposition_groups,MWE_COMPOUND_NOUN,0.6930598161659641,3.412369499940767
value_added,value_added,MWE_COMPOUND_ADJ,0.6893398174958778,2.671367442610245
private_interests,private_interests,MWE_COMPOUND_NOUN,0.3997528708083283,7.502528073326085
made_one_appearance,made_one_appearance,MWE_LVC,1.8380000015339746,3.3761095072239575
prohibition_laws,prohibition_laws,MWE_COMPOUND_NOUN,0.3496640113480368,7.516087485352803
frying_oil,frying_oil,MWE_COMPOUND_NOUN,0.11363551377100385,6.94353835883226
put_into_storage,put_into_storage,MWE_LVC,0.8290547904667634,7.0931431818814294
intoxication_tests,intoxication_tests,MWE_COMPOUND_NOUN,0.06210824289496524,5.190604062889598
fusion_yield,fusion_yield,MWE_COMPOUND_NOUN,0.051530616819032926,5.28954018995659
stop_sarah,stop_sarah,,0.4670275764047558,4.995485574280343
holtzman_effect,holtzman_effect,MWE_COMPOUND_NOUN,0.214465040007107,1.7062477574191857
social_class_system,social_class_system,MWE_COMPOUND_NOUN,0.6446244096602126,2.60920402089392
made_significant_changes,made_significant_changes,MWE_LVC,1.0614089421857575,5.134106680655945
cultural_movements,cultural_movements,MWE_COMPOUND_NOUN,0.12090477107211278,5.136615864894026
presented_his_credentials,presented_his_credentials,MWE_LVC,1.7694611409986125,5.9265752711404085
construction_phase,construction_phase,MWE_COMPOUND_NOUN,0.6056313406483351,3.4445241991977644
resource_rights,resource_rights,MWE_COMPOUND_NOUN,0.07295373580564601,3.199779553307228
horror_film,horror_film,MWE_COMPOUND_NOUN,0.6119416467037523,2.7725175925633003
data_collection,data_collection,MWE_COMPOUND_NOUN,0.9497443021097838,2.7799589418322346
low_powered,low_powered,MWE_COMPOUND_ADJ,0.2242070458900656,2.261471204024717
military_guerrilla_groups,military_guerrilla_groups,MWE_COMPOUND_NOUN,0.33159182382930436,2.248888820473124
cover_stories,cover_stories,MWE_COMPOUND_NOUN,0.5788301016906862,4.67204133717907
cerebral_cortical_activity,cerebral_cortical_activity,MWE_COMPOUND_NOUN,0.062271409787228116,5.242882820913414
sweet_natured,sweet_natured,MWE_COMPOUND_ADJ,0.0904318902268442,3.207629170878081
indirect_drive,indirect_drive,MWE_COMPOUND_NOUN,0.3401591023991568,2.669618468876779
control_arrangements,control_arrangements,MWE_COMPOUND_NOUN,0.6065187562695402,7.506630713272833
light_intensity,light_intensity,MWE_COMPOUND_NOUN,0.37777948588760085,2.710053854577063
takes_care,takes_care,MWE_LVC,0.46302437371265887,5.899602404157843
vacuum_chamber,vacuum_chamber,MWE_COMPOUND_NOUN,0.0783311330682124,7.174229032357066
staff_writer,staff_writer,MWE_COMPOUND_NOUN,0.5422947113931685,2.7515767160082962
head_organizers,head_organizers,MWE_COMPOUND_NOUN,0.7365933671780854,7.36626160088949
time_displacement_field,time_displacement_field,MWE_COMPOUND_NOUN,1.4453427608188079,7.434979757505598
get_revenge,get_revenge,MWE_LVC,0.7778540929880424,5.8979125595752935
democratic_republic,democratic_republic,MWE_COMPOUND_NOUN,0.5330206551389448,2.586984014336965
elk_antlers,elk_antlers,MWE_COMPOUND_NOUN,0.1963976532599104,2.7664398710602764
bacterial_growth,bacterial_growth,MWE_COMPOUND_NOUN,0.2720178778766204,2.255117091196375
teenage_parties_getting_out,teenage_parties_getting_out,MWE_COMPOUND_NOUN,0.779625685902937,3.3896307311679243
alpha_particles,alpha_particles,MWE_COMPOUND_NOUN,0.05985507852513435,2.3644666862385693
provincial_election,provincial_election,MWE_COMPOUND_NOUN,0.30437249102333475,3.202708114223024
away_fans,away_fans,MWE_COMPOUND_NOUN,0.9772447708144824,4.8399409361857915
given_instruction,given_instruction,MWE_LVC,0.6804262501182623,7.065858298611497
reach_some_firm_conclusions,reach_some_firm_conclusions,MWE_LVC,0.8382533662924504,5.283808940828955
touch_and_go_approach,touch_and_go_approach,MWE_COMPOUND_NOUN,2.1040258488764754,4.692409450517613
motion_picture_achieved_a_considerable_success,motion_picture_achieved_a_considerable_success,MWE_COMPOUND_NOUN,1.2661980697713067,5.185699373287656
health_department,health_department,MWE_COMPOUND_NOUN,0.6197265904677239,2.8422974820349123
energy_consumption,energy_consumption,MWE_COMPOUND_NOUN,0.43453799952391975,2.745380199896547
offer_visual_representations,offer_visual_representations,MWE_LVC,0.21395097447909778,2.293167381168021
ordinary_looking,ordinary_looking,MWE_COMPOUND_ADJ,0.5676990470914144,7.608621643561993
make_a_concert,make_a_concert,MWE_LVC,2.3860747930701542,3.3296012136095214
planetary_force_fields,planetary_force_fields,MWE_COMPOUND_NOUN,0.18189019990703797,7.070737115420852
federal_agencies,federal_agencies,MWE_COMPOUND_NOUN,0.19739155992911653,3.3831791958951865
spatial_filter,spatial_filter,MWE_COMPOUND_NOUN,0.2258727310256818,5.079982700394559
press_secretary,press_secretary,MWE_COMPOUND_NOUN,0.4250737599670203,2.7315064788866965
higher_education,higher_education,MWE_COMPOUND_NOUN,0.48100165095740577,4.87858260414662
atp_test,atp_test,MWE_COMPOUND_NOUN,0.059877378301408615,5.077687042001604
article_of_faith,article_of_faith,MWE_COMPOUND_NOUN,3.2532760983475315,4.753567446467128
cultural_institutions,cultural_institutions,,0.13162294820528067,2.7051722461207532
reservoir_side,reservoir_side,MWE_COMPOUND_NOUN,0.42914512545670375,5.835139837209387
associative_life,associative_life,MWE_COMPOUND_NOUN,1.2392913146766584,7.446842442379387
high_powered,high_powered,,0.36273128284964606,2.2557879458521803
public_service,public_service,MWE_COMPOUND_NOUN,0.9276914557921452,2.2901164793228315
makes_fun,makes_fun,MWE_LVC,0.4190219144648046,2.728739983667187
family_clans,family_clans,MWE_COMPOUND_NOUN,1.1017931037142363,7.484958144442827
renewal_process,renewal_process,MWE_COMPOUND_NOUN,0.46310617284106675,5.84028446003643
drug_usage,drug_usage,MWE_COMPOUND_NOUN,0.4005330892239117,2.7250401694061313
random_chance,random_chance,MWE_COMPOUND_NOUN,0.23222709374661696,4.992288879644487
government_officials_gave_two_reasons,government_officials_gave_two_reasons,MWE_COMPOUND_NOUN,1.3361610419898642,4.82156209246267
made_much_of_trade,made_much_of_trade,MWE_LVC,2.4715561364005825,4.595459857915202
grain_elevators,grain_elevators,MWE_COMPOUND_NOUN,0.17017598055836197,7.21626782818508
gave_talks,gave_talks,MWE_LVC,0.6748090165274542,3.4833320586589216
musical_film,musical_film,MWE_COMPOUND_NOUN,0.6606816262824704,2.662780878454891
two_beam_system,two_beam_system,MWE_COMPOUND_NOUN,1.1870433080166498,2.660027540635247
shipping_business,shipping_business,MWE_COMPOUND_NOUN,0.3037799678179915,7.503140211041575
do_business,do_business,MWE_LVC,1.0711585490213387,5.914527117806884
general_election,general_election,MWE_COMPOUND_NOUN,0.9046545975959552,2.79555317096277
shield_fighting,shield_fighting,MWE_COMPOUND_NOUN,0.41329005617392967,2.552701609954442
millimetre_grid,millimetre_grid,MWE_COMPOUND_NOUN,0.25369794042916466,7.229176977384148
psychiatric_hospital,psychiatric_hospital,MWE_COMPOUND_NOUN,0.20923271078932668,4.982405626123891
broadcasting_interests,broadcasting_interests,MWE_COMPOUND_NOUN,0.259551872587639,2.801658528774875
target_chamber,target_chamber,MWE_COMPOUND_NOUN,0.2872935167198348,4.954107896801199
olive_producer,olive_producer,MWE_COMPOUND_NOUN,0.1098564011607881,7.409153284789092
audio_cd,audio_cd,MWE_COMPOUND_NOUN,0.3031336734004489,5.161362968178076
threshold_signal,threshold_signal,MWE_COMPOUND_NOUN,0.5631667147028933,2.759662131101196
ersatz_bomb,ersatz_bomb,MWE_COMPOUND_NOUN,0.38429368986687773,2.659134950615519
guerrilla_movement,guerrilla_movement,MWE_COMPOUND_NOUN,0.39446769459995074,2.6877443923345834
police_departments,police_departments,MWE_COMPOUND_NOUN,0.4564425987542136,5.149755427611102
lawn_bowls_club,lawn_bowls_club,MWE_COMPOUND_NOUN,0.22320740270629222,7.438806735180784
posed_serious_threats,posed_serious_threats,MWE_LVC,0.37085415172964037,5.989087509732431
inaugural_ball,inaugural_ball,MWE_COMPOUND_NOUN,0.054291466507177706,2.7762220530863515
have_an_affair,have_an_affair,MWE_LVC,1.9450307756251284,5.073034661496214
congressional_candidates,congressional_candidates,MWE_COMPOUND_NOUN,0.1971731165403894,5.039652595431256
record_shelves,record_shelves,MWE_COMPOUND_NOUN,0.550259453459911,4.807278039014595
back_child_support,back_child_support,MWE_COMPOUND_NOUN,1.4172557189819346,2.2046119629032224
neutrophil_infiltration,neutrophil_infiltration,MWE_COMPOUND_NOUN,0.1913425922161608,2.7412886530874494
voice_teacher,voice_teacher,MWE_COMPOUND_NOUN,0.5364410140325309,2.7790047847736785
aid_station,aid_station,MWE_COMPOUND_NOUN,0.7402405158460323,7.178725060310918
tear_gas_canister,tear_gas_canister,MWE_COMPOUND_NOUN,0.38317487552233315,2.8513271270268166
civil_rights_movement,civil_rights_movement,MWE_COMPOUND_NOUN,0.139061732014958,2.0061040633962635
sale_authority,sale_authority,MWE_COMPOUND_NOUN,0.1466698204812428,5.259547560020635
declaration_of_independence,declaration_of_independence,MWE_COMPOUND_NOUN,2.6479666956776478,2.3021107061212334
widely_respected,widely_respected,MWE_COMPOUND_ADJ,0.24537889865012844,5.117299124114106
social_development,social_development,MWE_COMPOUND_NOUN,0.7796400599021642,2.752523421308164
take_a_turn,take_a_turn,MWE_LVC,2.5457186923026063,4.735337098687061
replace_namely,replace_namely,,0.324975978360709,2.774936994340232
slowdown_issues,slowdown_issues,MWE_COMPOUND_NOUN,0.3391056221408014,5.245652141463156
meningitis_outbreak,meningitis_outbreak,MWE_COMPOUND_NOUN,0.07477331282282468,2.6738703102102765
gets_in_trouble,gets_in_trouble,MWE_LVC,2.326045084461033,3.3357901024433474
health_and_safety_video,health_and_safety_video,MWE_COMPOUND_NOUN,1.7494637330578975,5.873065473653771
centre_city,centre_city,MWE_COMPOUND_NOUN,0.6283293190423712,2.442530791017383
armor_rating,armor_rating,MWE_COMPOUND_NOUN,0.5491209349972462,2.1656608798558463
physical_form,physical_form,MWE_COMPOUND_NOUN,1.0920751676297287,7.299565290559501
space_pirates,space_pirates,MWE_COMPOUND_NOUN,0.5413742853257808,2.835233753178739
particle_accelerators,particle_accelerators,MWE_COMPOUND_NOUN,0.16548830572581252,7.142321561142919
silent_films,silent_films,MWE_COMPOUND_NOUN,0.19693067180482576,3.278398906808322
date_settings,date_settings,MWE_COMPOUND_NOUN,0.2938446965520222,2.6031534219463515
new_age_music,new_age_music,MWE_COMPOUND_NOUN,1.6207614228360898,5.82387365811562
maximum_security_prison_planet,maximum_security_prison_planet,MWE_COMPOUND_NOUN,0.09331124610309575,4.735992591515848
brain_damage,brain_damage,MWE_COMPOUND_NOUN,0.127849680913759,2.4593770972191313
senses_of_humor,senses_of_humor,MWE_COMPOUND_NOUN,2.6411688666558013,5.171438858219249
cabinet_colleagues,cabinet_colleagues,MWE_COMPOUND_NOUN,0.22881465245969276,5.1185848015065645
roman_a_clef,roman_a_clef,MWE_OTHER,2.121220321553557,5.915830392313576
one_sided,one_sided,MWE_COMPOUND_ADJ,1.758761820790197,2.8857151177844984
drug_quality_inspectors,drug_quality_inspectors,MWE_COMPOUND_NOUN,0.26378677119050364,7.394670737772576
rock_and_roll,rock_and_roll,MWE_COMPOUND_NOUN,2.118764535168313,5.113594612297302
had_a_meeting,had_a_meeting,MWE_LVC,3.323837800968233,3.1763934236038835
fast_ignition_approach,fast_ignition_approach,MWE_COMPOUND_NOUN,0.5441438091355589,5.909355847594051
order_cut,order_cut,MWE_COMPOUND_NOUN,1.2340238761520177,2.2789759867188155
holds_more_than_events,holds_more_than_events,MWE_LVC,1.2959162973543807,7.034156457862023
made_a_serious_commitment,made_a_serious_commitment,MWE_LVC,2.1418123211660904,2.8133857083844727
television_cameras,television_cameras,MWE_COMPOUND_NOUN,0.21921279529831283,2.6359797019643385
hooper_ratings,hooper_ratings,MWE_COMPOUND_NOUN,0.3333077070793593,5.978141247212464
twilight_sleep,twilight_sleep,MWE_COMPOUND_NOUN,0.14329252622607366,5.984594679920771
educational_system,educational_system,MWE_COMPOUND_NOUN,0.6772451784335567,5.080891796588863
localization_purposes,localization_purposes,MWE_COMPOUND_NOUN,0.18475293089353145,5.135986863574029
duck_meat,duck_meat,MWE_COMPOUND_NOUN,0.07555960531759018,2.2548523552361477
fbi_special_agent,fbi_special_agent,MWE_COMPOUND_NOUN,0.4594847443812593,2.722876247116457
trademark_sound,trademark_sound,MWE_COMPOUND_NOUN,0.38289949625913594,7.12139094833706
blood_pudding,blood_pudding,MWE_COMPOUND_NOUN,0.4037989214590599,3.430680944976522
holtzman_field,holtzman_field,MWE_COMPOUND_NOUN,0.4308983692983765,3.053256772577112
learned_man,learned_man,MWE_COMPOUND_NOUN,1.1827136336671908,3.378629686045513
chess_pieces,chess_pieces,MWE_COMPOUND_NOUN,0.18232661283051907,2.739121523875675
city_garbage_workers,city_garbage_workers,MWE_COMPOUND_NOUN,0.816948852201763,7.470247524011972
wheat_gluten,wheat_gluten,MWE_COMPOUND_NOUN,0.10308925978975696,3.2595882028368246
down_payment,down_payment,MWE_COMPOUND_NOUN,0.620292852726033,5.895336781346676
animated_series,animated_series,MWE_COMPOUND_NOUN,0.7876898206081819,2.196616867728872
a_m_phd,a_m_phd,MWE_OTHER,2.297064976191744,5.904922922009481
had_no_intentions,had_no_intentions,MWE_LVC,1.8233936721274548,5.161018762436444
radio_show_host,radio_show_host,MWE_COMPOUND_NOUN,0.9947331274246376,2.768950149634695
national_history,national_history,MWE_COMPOUND_NOUN,1.549665516341672,7.496890310998688
tv_series,tv_series,MWE_COMPOUND_NOUN,1.0919370242634188,2.3099739320241253
coming_to_terms,coming_to_terms,MWE_IDIOM,2.745346709267924,7.475226416892871
came_under_fire,came_under_fire,MWE_LVC,0.9395017858101412,2.704552102474641
stock_cars_races,stock_cars_races,MWE_COMPOUND_NOUN,0.2558905937118874,5.1950690748382735
cultural_organization,cultural_organization,MWE_COMPOUND_NOUN,0.43961008731459983,7.4555289037075685
writing_den,writing_den,MWE_COMPOUND_NOUN,0.5085269240654815,2.244674758944601
taking_root,taking_root,MWE_LVC,0.40184461869266097,5.926836506946434
power_densities,power_densities,MWE_COMPOUND_NOUN,0.8017206706235033,4.799783888005688
personal_life,personal_life,MWE_COMPOUND_NOUN,1.7265746794199202,5.9862659339382
purpose_made_membrane_filters,purpose_made_membrane_filters,MWE_COMPOUND_ADJ,0.5918275038072222,7.130644277403129
legal_support,legal_support,MWE_COMPOUND_NOUN,0.8897233858705749,5.049672566920254
sietch_communities,sietch_communities,MWE_COMPOUND_NOUN,0.12406832371620889,7.172777253292411
election_day,election_day,MWE_COMPOUND_NOUN,1.0705750413850026,5.196024337372276
laser_power,laser_power,MWE_COMPOUND_NOUN,1.0803141292408889,7.120027021442755
cheat_code,cheat_code,MWE_COMPOUND_NOUN,0.16095170199472883,2.6291337713617766
presidential_nomination_process,presidential_nomination_process,MWE_COMPOUND_NOUN,0.43842500781522237,4.769992776717697
newstalk_format,newstalk_format,MWE_COMPOUND_NOUN,0.30129346710599275,5.191852496098285
period_recreations,period_recreations,MWE_COMPOUND_NOUN,0.9166426166871143,7.5168289088325
human_rights,human_rights,MWE_COMPOUND_NOUN,0.5463793244564621,2.638497168539887
audio_muting_control_voltage,audio_muting_control_voltage,MWE_COMPOUND_NOUN,0.3862081624694124,2.733444797297908
us_representative,us_representative,MWE_COMPOUND_NOUN,0.9170891399849037,2.3566894952731894
temperature_instability,temperature_instability,MWE_COMPOUND_NOUN,0.11585831556366595,5.802268084232493
make_better_use,make_better_use,MWE_LVC,1.2476100482780845,2.2036709274131656
computer_industries,computer_industries,MWE_COMPOUND_NOUN,0.05456145037020186,7.496670113789722
inner_voice,inner_voice,MWE_COMPOUND_NOUN,0.3089513915359502,4.949275546036814
liqueur_company,liqueur_company,MWE_COMPOUND_NOUN,0.6680961100549084,5.217318362221535
top_and,top_and,,3.0698724088976808,2.1529077911034644
political_parties,political_parties,MWE_COMPOUND_NOUN,0.5885350097530306,2.787896272396805
city_centre,city_centre,MWE_COMPOUND_NOUN,0.7251817064151922,7.23952032772759
oligodendroglial_precursors,oligodendroglial_precursors,MWE_COMPOUND_NOUN,0.11019216422686323,2.6911616185177363
bodily_harm,bodily_harm,MWE_COMPOUND_NOUN,0.05930946995843076,5.239033203776055
seal_presence,seal_presence,MWE_COMPOUND_NOUN,0.5382155852818181,5.855726899584969
cardiac_surgery,cardiac_surgery,MWE_COMPOUND_NOUN,0.10611309381033049,2.67742514006461
low_man_on_the_totem_pole,low_man_on_the_totem_pole,MWE_IDIOM,1.1416591796595987,5.182072060528974
meets_local_and_international_standards,meets_local_and_international_standards,MWE_LVC,1.6326595460998967,7.056107539187382
heart_surgery,heart_surgery,MWE_COMPOUND_NOUN,0.39226588114026695,2.27630811959058
maiden_speech,maiden_speech,MWE_COMPOUND_NOUN,0.19133334199245045,4.727654835449707
football_ground,football_ground,MWE_COMPOUND_NOUN,1.0363570212699384,5.182304790392688
piglet_model,piglet_model,MWE_COMPOUND_NOUN,0.36193032272489967,7.450106837568908
rotten_boroughs,rotten_boroughs,MWE_COMPOUND_NOUN,0.1544940871190545,3.4303699863762502
school_use,school_use,MWE_COMPOUND_NOUN,1.628758231185034,5.148768591423682
temple_life,temple_life,MWE_COMPOUND_NOUN,1.3021979491055689,5.953947041254565
generic_experiment,generic_experiment,MWE_COMPOUND_NOUN,0.04923772013659854,7.131781788920913
free_expression,free_expression,MWE_COMPOUND_NOUN,0.31765495994592935,3.3439158345689557
atp_tests,atp_tests,MWE_COMPOUND_NOUN,0.13766389781184465,2.639399613376686
public_bribery,public_bribery,MWE_COMPOUND_NOUN,0.7198712264445289,3.432055603583078
committed_the_robbery,committed_the_robbery,MWE_LVC,0.194209259000297,7.218049497043228
farewell_wishes,farewell_wishes,MWE_COMPOUND_NOUN,0.0866828455520468,2.331578943046965
business_center,business_center,MWE_COMPOUND_NOUN,0.6487627321201489,2.6728093762343024
literary_work,literary_work,MWE_COMPOUND_NOUN,1.3747513079519147,2.6696614763420845
widely_known,widely_known,MWE_COMPOUND_ADJ,1.628997920351113,2.806620734432959
battle_weary,battle_weary,MWE_COMPOUND_ADJ,0.507181058392612,5.156905451510722
microbiological_analytical_procedure,microbiological_analytical_procedure,MWE_COMPOUND_NOUN,0.1786285224726941,7.448264635465096
national_government,national_government,MWE_COMPOUND_NOUN,1.6708472901735363,4.737073364315355
fnart_jiz_powder,fnart_jiz_powder,MWE_COMPOUND_NOUN,0.20087862839867593,5.97610696952297
culture_medium,culture_medium,MWE_COMPOUND_NOUN,0.5041096725418487,2.156666931477598
temperate_zone,temperate_zone,MWE_COMPOUND_NOUN,0.0848850356452773,2.2981322024370137
cation_exchange,cation_exchange,MWE_COMPOUND_NOUN,0.1790305438821823,2.860702698120517
hold_the,hold_the,MWE_LVC,0.1113573473316871,2.729700763760196
government_allowances,government_allowances,MWE_COMPOUND_NOUN,1.0706013128526186,7.16940789669691
nuclear_fusion,nuclear_fusion,MWE_COMPOUND_NOUN,0.15117950710000347,4.994402103563549
stone_masonry,stone_masonry,MWE_COMPOUND_NOUN,0.47230906249245314,4.768480482470805
cyborg_design,cyborg_design,MWE_COMPOUND_NOUN,0.5537386158342218,4.782949035884765
clerks_of_court,clerks_of_court,MWE_COMPOUND_NOUN,2.7606979574546804,2.8098766472137173
constitutional_monarchy,constitutional_monarchy,MWE_COMPOUND_NOUN,0.3856892744849797,2.597641606227272
drug_store,drug_store,MWE_COMPOUND_NOUN,0.48154022869693874,7.389550886048421
patrol_boat,patrol_boat,MWE_COMPOUND_NOUN,0.19400094916584815,2.5317672927113586
organic_agriculture,organic_agriculture,MWE_COMPOUND_NOUN,0.36372258060539775,5.2061570525119585
picture_cover_editions,picture_cover_editions,MWE_COMPOUND_NOUN,0.35040903353382763,5.970017883621623
food_safety,food_safety,MWE_COMPOUND_NOUN,0.3846939440071158,5.1360941472513915
station_id,station_id,MWE_COMPOUND_NOUN,0.5058552703881813,2.6016442065305547
picture_cover,picture_cover,MWE_COMPOUND_NOUN,0.49851340920330317,7.524911706453306
covenant_schools,covenant_schools,MWE_COMPOUND_NOUN,0.17944020320151222,4.883105093287979
professional_degree,professional_degree,MWE_COMPOUND_NOUN,0.48937411166560496,3.293603048269023
second_generation_racer,second_generation_racer,MWE_COMPOUND_NOUN,0.46201861094669244,2.6324304083403613
make_amends,make_amends,MWE_LVC,0.8327013212513535,2.7986644391445
drug_manufacturers,drug_manufacturers,MWE_COMPOUND_NOUN,0.31563958051233054,5.868793838589834
attracted_notice,attracted_notice,MWE_LVC,0.18168604770592597,3.2955387966211234
rice_protein,rice_protein,MWE_COMPOUND_NOUN,0.1157333710258195,3.2693562013040127
report_card,report_card,MWE_COMPOUND_NOUN,0.25938868239285223,5.027688171130545
take_his_food,take_his_food,MWE_LVC,2.133666110853726,5.150627952333773
fusion_fuel,fusion_fuel,MWE_COMPOUND_NOUN,0.16204999299984557,4.977810701535464
military_training,military_training,MWE_COMPOUND_NOUN,0.2032754669930683,4.913604602692712
fm_programmer,fm_programmer,MWE_COMPOUND_NOUN,0.5564566653612839,5.1959499895892955
electrical_grid,electrical_grid,MWE_COMPOUND_NOUN,0.1409507153085787,7.4173506156127615
white_noise,white_noise,MWE_COMPOUND_NOUN,0.5977762238225104,2.7808821788209586
school_health_nurse,school_health_nurse,MWE_COMPOUND_NOUN,0.8083939478438439,3.376988206208159
office_candy_machine,office_candy_machine,MWE_COMPOUND_NOUN,0.545714310058233,3.3911991498163307
body_temperatures,body_temperatures,MWE_COMPOUND_NOUN,0.659800878646164,2.340987490553292
office_holders,office_holders,,0.5477940517099011,3.442238790416202
sound_module,sound_module,MWE_COMPOUND_NOUN,0.4026380107118552,3.3375113503104377
xenon_flash_lamps,xenon_flash_lamps,MWE_COMPOUND_NOUN,0.22905705289148673,5.91330174925016
human_consumption,human_consumption,MWE_COMPOUND_NOUN,0.46924971338376964,5.127298146952934
tobacco_processing_plant,tobacco_processing_plant,MWE_COMPOUND_NOUN,0.13134988214561388,7.5222323009441165
tone_set,tone_set,MWE_COMPOUND_NOUN,1.138824255073297,5.990994508464684
desert_front,desert_front,MWE_COMPOUND_NOUN,0.6966521648478888,5.780939924089854
ruling_monarch,ruling_monarch,MWE_COMPOUND_NOUN,0.13366997432482736,5.911609804849099
cult_status,cult_status,MWE_COMPOUND_NOUN,0.08046494437641773,2.6625924735501676
spirit_forms,spirit_forms,MWE_COMPOUND_NOUN,0.8177475429477,5.0682214354492245
book_offers,book_offers,MWE_COMPOUND_NOUN,0.9900438036474698,2.2917237379891584
football_games,football_games,MWE_COMPOUND_NOUN,0.6636775391357237,3.373513324600038
heavy_metal_band,heavy_metal_band,MWE_COMPOUND_NOUN,0.3007318232879772,2.639092436659239
carbon_dioxide,carbon_dioxide,MWE_COMPOUND_NOUN,0.05056021005692125,4.979638831441393
take_control,take_control,MWE_LVC,1.0256609751418837,7.100346138633454
final_exams,final_exams,MWE_COMPOUND_NOUN,0.6291089102186521,2.7610408240661712
time_flows,time_flows,,1.800038942480412,2.2582735314879376
a_well_plate,a_well_plate,,2.7002280350393657,4.947506729208764
tv_side,tv_side,MWE_COMPOUND_NOUN,0.5328939285735015,5.049718658064229
morning_news_program,morning_news_program,MWE_COMPOUND_NOUN,0.7266686800016452,3.2748548486404703
go_into_effect,go_into_effect,MWE_LVC,1.6066851109674023,4.751705925015353
