mwe,type,distance,baseline
folk_music,folk_music,MWE_COMPOUND_NOUN,1.1372699984339687,3.948176501073375
constitutional_law,constitutional_law,MWE_COMPOUND_NOUN,1.6638926407525514,3.591184065832188
pipe_bomb,pipe_bomb,MWE_COMPOUND_NOUN,0.5393337566185245,3.6597045375226664
field_goal,field_goal,MWE_COMPOUND_NOUN,1.4746099066785427,0.3298892658165766
musical_tradition,musical_tradition,MWE_COMPOUND_NOUN,1.4156287404055663,3.8993643997172143
eastern_bloc,eastern_bloc,MWE_COMPOUND_NOUN,1.1337083184377714,3.714440401027725
social_democrats,social_democrats,MWE_COMPOUND_NOUN,0.712243822426527,4.0813979933346385
per_capita,per_capita,MWE_OTHER,1.898124678944062,4.185682619233569
campaign_chairman,campaign_chairman,MWE_COMPOUND_NOUN,0.8608432721349456,3.397983683324863
frying_powder,frying_powder,MWE_COMPOUND_NOUN,0.10201140189581752,3.4484406837353325
brought_him_in_contact,brought_him_in_contact,MWE_LVC,2.4546609672205886,4.337654291120836
took_the_lead,took_the_lead,MWE_LVC,2.903486212896203,4.094936488099907
series_of_books,series_of_books,MWE_COMPOUND_NOUN,3.5772549154205437,8.343952269189403
test_results,test_results,MWE_COMPOUND_NOUN,1.0318512927220909,3.848181344552644
paperback_sales,paperback_sales,MWE_COMPOUND_NOUN,0.265616589670619,5.017233466671448
narcotics_officers,narcotics_officers,MWE_COMPOUND_NOUN,0.1916480835163764,4.500585416168989
laser_beamlines,laser_beamlines,MWE_COMPOUND_NOUN,2.3022518375671357,4.955142478782523
wharf_area,wharf_area,MWE_COMPOUND_NOUN,1.2842046438044834,4.901141958654636
football_club,football_club,MWE_COMPOUND_NOUN,1.6947263846042373,3.9149387909428413
enemy_territory,enemy_territory,MWE_COMPOUND_NOUN,0.6545658103922783,7.438890466741193
practical_accuracy,practical_accuracy,MWE_COMPOUND_NOUN,1.0163100442561805,3.88433965079098
nomadic_wandering,nomadic_wandering,MWE_COMPOUND_NOUN,0.14862542939214674,3.8094595653973014
alternative_energy,alternative_energy,MWE_COMPOUND_NOUN,0.9916776111366785,4.027771134990045
network_programs,network_programs,MWE_COMPOUND_NOUN,1.478384773225073,4.919972172466426
motion_picture_news,motion_picture_news,MWE_COMPOUND_NOUN,0.9683538363167901,4.272716482032712
opposition_groups,opposition_groups,MWE_COMPOUND_NOUN,1.9114951730507324,3.610718354123181
value_added,value_added,MWE_COMPOUND_ADJ,1.9612529128001948,5.684302253284039
private_interests,private_interests,MWE_COMPOUND_NOUN,1.0812916793574943,4.538422792627523
made_one_appearance,made_one_appearance,MWE_LVC,2.9588734433655475,3.971404978059402
prohibition_laws,prohibition_laws,MWE_COMPOUND_NOUN,1.0340260555713767,4.931991848211836
frying_oil,frying_oil,MWE_COMPOUND_NOUN,0.725927985686597,5.06371200955001
put_into_storage,put_into_storage,MWE_LVC,2.157813327150299,8.231929802548065
intoxication_tests,intoxication_tests,MWE_COMPOUND_NOUN,0.15010367263661473,4.94386940256415
fusion_yield,fusion_yield,MWE_COMPOUND_NOUN,0.11163789667715887,4.3777716325862635
stop_sarah,stop_sarah,,1.4133611562876456,4.4657237561838725
holtzman_effect,holtzman_effect,MWE_COMPOUND_NOUN,1.811735565818864,3.2452408159113557
social_class_system,social_class_system,MWE_COMPOUND_NOUN,2.219240237276112,3.9370005158316896
made_significant_changes,made_significant_changes,MWE_LVC,2.21816304979919,4.041293562956544
cultural_movements,cultural_movements,MWE_COMPOUND_NOUN,0.39701769775508744,4.141033187033642
presented_his_credentials,presented_his_credentials,MWE_LVC,1.6507761455454488,5.154418441800007
construction_phase,construction_phase,MWE_COMPOUND_NOUN,1.4033052870293405,3.926326641213515
resource_rights,resource_rights,MWE_COMPOUND_NOUN,0.3824418636077253,3.9229621503583236
horror_film,horror_film,MWE_COMPOUND_NOUN,1.4035917043585895,3.9551218855652217
data_collection,data_collection,MWE_COMPOUND_NOUN,2.2976174693288813,4.404905273863105
low_powered,low_powered,MWE_COMPOUND_ADJ,1.7472640697569153,4.527989839105981
military_guerrilla_groups,military_guerrilla_groups,MWE_COMPOUND_NOUN,1.3355511054143323,4.7982588310365255
cover_stories,cover_stories,MWE_COMPOUND_NOUN,2.1408360609575516,5.545438580378562
cerebral_cortical_activity,cerebral_cortical_activity,MWE_COMPOUND_NOUN,0.18574994822999127,4.165937454664557
sweet_natured,sweet_natured,MWE_COMPOUND_ADJ,0.09174910465639431,4.665914615226364
indirect_drive,indirect_drive,MWE_COMPOUND_NOUN,0.8796667701911333,3.4419494644940674
control_arrangements,control_arrangements,MWE_COMPOUND_NOUN,1.818339301014596,4.996243626435764
light_intensity,light_intensity,MWE_COMPOUND_NOUN,1.3488717396337209,4.048985054511687
takes_care,takes_care,MWE_LVC,1.4329499139474486,4.009274235879231
vacuum_chamber,vacuum_chamber,MWE_COMPOUND_NOUN,0.33578713318857234,8.306537269069464
staff_writer,staff_writer,MWE_COMPOUND_NOUN,1.5352390336361303,4.390790136628258
head_organizers,head_organizers,MWE_COMPOUND_NOUN,1.530784220812408,4.987799041129864
time_displacement_field,time_displacement_field,MWE_COMPOUND_NOUN,2.0820505103442826,4.119727341900797
get_revenge,get_revenge,MWE_LVC,1.445302763746839,4.425845938067886
democratic_republic,democratic_republic,MWE_COMPOUND_NOUN,1.6677842905692275,4.192453199383029
elk_antlers,elk_antlers,MWE_COMPOUND_NOUN,0.5281544348199683,3.4490580088580707
bacterial_growth,bacterial_growth,MWE_COMPOUND_NOUN,0.19108391424842652,4.138579854439322
teenage_parties_getting_out,teenage_parties_getting_out,MWE_COMPOUND_NOUN,1.6732339712808024,4.126549090249261
alpha_particles,alpha_particles,MWE_COMPOUND_NOUN,0.0839002221585259,4.738128255437161
provincial_election,provincial_election,MWE_COMPOUND_NOUN,1.173873074144092,3.706254150278014
away_fans,away_fans,MWE_COMPOUND_NOUN,2.4761322003349298,0.43741060315909125
given_instruction,given_instruction,MWE_LVC,1.658154448868078,3.8370645176861435
reach_some_firm_conclusions,reach_some_firm_conclusions,MWE_LVC,1.6285267090426585,5.04878431873971
touch_and_go_approach,touch_and_go_approach,MWE_COMPOUND_NOUN,2.19284476337019,5.7607251739843495
motion_picture_achieved_a_considerable_success,motion_picture_achieved_a_considerable_success,MWE_COMPOUND_NOUN,1.3803778653222798,4.364083077706588
health_department,health_department,MWE_COMPOUND_NOUN,1.7488604030180628,4.10605144998099
energy_consumption,energy_consumption,MWE_COMPOUND_NOUN,0.777902063543188,4.970822138442693
offer_visual_representations,offer_visual_representations,MWE_LVC,0.5772763838403385,4.240093952716614
ordinary_looking,ordinary_looking,MWE_COMPOUND_ADJ,0.9407385442866154,4.860864229810889
make_a_concert,make_a_concert,MWE_LVC,2.9689551122232287,5.161699659859725
planetary_force_fields,planetary_force_fields,MWE_COMPOUND_NOUN,0.42610601794741176,4.01273797677334
federal_agencies,federal_agencies,MWE_COMPOUND_NOUN,1.03258967251554,4.040429019996019
spatial_filter,spatial_filter,MWE_COMPOUND_NOUN,0.7051165864623028,4.2715410694871006
press_secretary,press_secretary,MWE_COMPOUND_NOUN,1.2748401016976603,5.030911173349715
higher_education,higher_education,MWE_COMPOUND_NOUN,1.3917332325762903,3.082415107241073
atp_test,atp_test,MWE_COMPOUND_NOUN,0.2554533435673724,4.31549415204609
article_of_faith,article_of_faith,MWE_COMPOUND_NOUN,3.3518376237141756,8.282155005649496
cultural_institutions,cultural_institutions,,0.5232302929511535,3.9942849660847934
reservoir_side,reservoir_side,MWE_COMPOUND_NOUN,1.2850602554169397,5.008073127946716
associative_life,associative_life,MWE_COMPOUND_NOUN,1.8691209096872257,5.043048627595911
high_powered,high_powered,,1.8596876711300208,3.9732655312744956
public_service,public_service,MWE_COMPOUND_NOUN,2.1753815026722325,3.2652748474822144
makes_fun,makes_fun,MWE_LVC,1.4589901560119418,3.6611820933708
family_clans,family_clans,MWE_COMPOUND_NOUN,1.9256713117353388,4.331997355579987
renewal_process,renewal_process,MWE_COMPOUND_NOUN,1.4598640364707771,5.9286890194065665
drug_usage,drug_usage,MWE_COMPOUND_NOUN,1.2666681446607275,0.36818343766253264
random_chance,random_chance,MWE_COMPOUND_NOUN,0.9976600917902851,4.177859857787718
government_officials_gave_two_reasons,government_officials_gave_two_reasons,MWE_COMPOUND_NOUN,2.4382841547402228,5.632363120582337
made_much_of_trade,made_much_of_trade,MWE_LVC,2.8406972380905016,5.860703189548418
grain_elevators,grain_elevators,MWE_COMPOUND_NOUN,0.16175737695388118,5.102626343024931
gave_talks,gave_talks,MWE_LVC,1.6505481897260676,3.864204554340906
musical_film,musical_film,MWE_COMPOUND_NOUN,2.5375291111857226,3.7498391921229093
two_beam_system,two_beam_system,MWE_COMPOUND_NOUN,2.2327995137148386,3.5613164206492525
shipping_business,shipping_business,MWE_COMPOUND_NOUN,0.9022638754160283,4.5605635153988375
do_business,do_business,MWE_LVC,2.6997353359994385,5.127515233534173
general_election,general_election,MWE_COMPOUND_NOUN,2.0235151875420283,3.793177262129467
shield_fighting,shield_fighting,MWE_COMPOUND_NOUN,1.9249509986564588,4.419652603975452
millimetre_grid,millimetre_grid,MWE_COMPOUND_NOUN,0.3189384984914803,4.429793570627079
psychiatric_hospital,psychiatric_hospital,MWE_COMPOUND_NOUN,0.416237776600707,3.409136758509696
broadcasting_interests,broadcasting_interests,MWE_COMPOUND_NOUN,0.7903717514302999,5.008845584269294
target_chamber,target_chamber,MWE_COMPOUND_NOUN,1.0608416700866583,4.652250108933418
olive_producer,olive_producer,MWE_COMPOUND_NOUN,0.1280937714020475,4.990985362546157
audio_cd,audio_cd,MWE_COMPOUND_NOUN,0.7690323847290176,4.451352247561746
threshold_signal,threshold_signal,MWE_COMPOUND_NOUN,1.3639976550424306,4.7319233604822895
ersatz_bomb,ersatz_bomb,MWE_COMPOUND_NOUN,0.6621836965504738,4.0466642055354685
guerrilla_movement,guerrilla_movement,MWE_COMPOUND_NOUN,1.492185571488094,4.589950008341266
police_departments,police_departments,MWE_COMPOUND_NOUN,1.1854304567226834,3.8712509796892527
lawn_bowls_club,lawn_bowls_club,MWE_COMPOUND_NOUN,0.7981410460517337,4.255994200141372
posed_serious_threats,posed_serious_threats,MWE_LVC,0.6060982445110142,5.0019876076116985
inaugural_ball,inaugural_ball,MWE_COMPOUND_NOUN,0.33000486355506947,4.431268492855178
have_an_affair,have_an_affair,MWE_LVC,3.1896632040635056,3.736199943465552
congressional_candidates,congressional_candidates,MWE_COMPOUND_NOUN,0.579322469246619,3.8279289337458975
record_shelves,record_shelves,MWE_COMPOUND_NOUN,1.251861350276459,8.243467058938792
back_child_support,back_child_support,MWE_COMPOUND_NOUN,3.146216889638376,4.741858853388828
neutrophil_infiltration,neutrophil_infiltration,MWE_COMPOUND_NOUN,0.4656838738028192,3.4542626946863786
voice_teacher,voice_teacher,MWE_COMPOUND_NOUN,1.4724524693541043,4.601835481100014
aid_station,aid_station,MWE_COMPOUND_NOUN,1.5093571810587116,4.349743848053929
tear_gas_canister,tear_gas_canister,MWE_COMPOUND_NOUN,0.4015581519236452,5.175764618413399
civil_rights_movement,civil_rights_movement,MWE_COMPOUND_NOUN,1.0187810062497349,3.7910107977518344
sale_authority,sale_authority,MWE_COMPOUND_NOUN,0.5017279523626326,4.1612587120042175
declaration_of_independence,declaration_of_independence,MWE_COMPOUND_NOUN,1.6939120379644537,4.023016862600875
widely_respected,widely_respected,MWE_COMPOUND_ADJ,1.0812478950779507,4.069741413356259
social_development,social_development,MWE_COMPOUND_NOUN,1.6625609709379834,3.3923098596142425
take_a_turn,take_a_turn,MWE_LVC,3.091599826120056,0.3788496398308964
replace_namely,replace_namely,,0.20820286078185862,3.069483097148443
slowdown_issues,slowdown_issues,MWE_COMPOUND_NOUN,0.7000647720509511,7.172111666250184
meningitis_outbreak,meningitis_outbreak,MWE_COMPOUND_NOUN,0.24179026737805223,4.923086348083689
gets_in_trouble,gets_in_trouble,MWE_LVC,1.7923988340559454,3.818934594852732
health_and_safety_video,health_and_safety_video,MWE_COMPOUND_NOUN,1.9760478215208066,0.37326970212033017
centre_city,centre_city,MWE_COMPOUND_NOUN,2.1422149499396643,4.0774631098860965
armor_rating,armor_rating,MWE_COMPOUND_NOUN,0.7549936177649121,3.282975328488473
physical_form,physical_form,MWE_COMPOUND_NOUN,1.809095021558154,3.617859211136884
space_pirates,space_pirates,MWE_COMPOUND_NOUN,1.3972409761504996,4.175404236682721
particle_accelerators,particle_accelerators,MWE_COMPOUND_NOUN,0.23138131678897497,5.546589545430146
silent_films,silent_films,MWE_COMPOUND_NOUN,0.8048265190805097,3.9836726573842633
date_settings,date_settings,MWE_COMPOUND_NOUN,0.5859447534915301,3.796388176625647
new_age_music,new_age_music,MWE_COMPOUND_NOUN,3.1394281732470004,4.983893421214783
maximum_security_prison_planet,maximum_security_prison_planet,MWE_COMPOUND_NOUN,0.8006104562192684,6.104307696133445
senses_of_humor,senses_of_humor,MWE_COMPOUND_NOUN,1.7512609525008924,4.227818263529784
brain_damage,brain_damage,MWE_COMPOUND_NOUN,0.17402626384902367,2.518191205343033
cabinet_colleagues,cabinet_colleagues,MWE_COMPOUND_NOUN,0.5225743329070517,3.6173757828160453
roman_a_clef,roman_a_clef,MWE_OTHER,1.5426767903781187,4.993204981659475
one_sided,one_sided,MWE_COMPOUND_ADJ,1.711953572633104,3.8005011675510643
drug_quality_inspectors,drug_quality_inspectors,MWE_COMPOUND_NOUN,1.3201141910512053,4.915254103123459
rock_and_roll,rock_and_roll,MWE_COMPOUND_NOUN,1.4064531012794006,4.257717976000758
had_a_meeting,had_a_meeting,MWE_LVC,3.939495293898446,4.24877655726775
fast_ignition_approach,fast_ignition_approach,MWE_COMPOUND_NOUN,1.702854914103241,5.12809333819647
order_cut,order_cut,MWE_COMPOUND_NOUN,2.747963544647927,3.810842799513645
holds_more_than_events,holds_more_than_events,MWE_LVC,2.7904040132964507,5.648960531336008
made_a_serious_commitment,made_a_serious_commitment,MWE_LVC,2.176532856949931,3.629412904891093
television_cameras,television_cameras,MWE_COMPOUND_NOUN,0.6204621798665493,5.662262692099512
hooper_ratings,hooper_ratings,MWE_COMPOUND_NOUN,0.25374575460389487,3.977002085067469
twilight_sleep,twilight_sleep,MWE_COMPOUND_NOUN,0.19659091463557007,5.114466934861542
educational_system,educational_system,MWE_COMPOUND_NOUN,2.0333697866071976,4.597903116407087
localization_purposes,localization_purposes,MWE_COMPOUND_NOUN,0.10924326022803418,4.069704199994638
duck_meat,duck_meat,MWE_COMPOUND_NOUN,0.20089854631318274,4.012899909075978
fbi_special_agent,fbi_special_agent,MWE_COMPOUND_NOUN,0.6806106412546832,2.807657033159499
trademark_sound,trademark_sound,MWE_COMPOUND_NOUN,1.119716036012814,4.503024769299633
blood_pudding,blood_pudding,MWE_COMPOUND_NOUN,0.5355426969712593,3.8181992271676966
learned_man,learned_man,MWE_COMPOUND_NOUN,2.431794349557596,5.143545056924359
holtzman_field,holtzman_field,MWE_COMPOUND_NOUN,1.6836482917039859,2.8571577240497246
chess_pieces,chess_pieces,MWE_COMPOUND_NOUN,0.5970887520754349,3.8198419733646047
city_garbage_workers,city_garbage_workers,MWE_COMPOUND_NOUN,1.9619318105997523,4.228335966175229
wheat_gluten,wheat_gluten,MWE_COMPOUND_NOUN,0.16761013580628112,4.011309209535211
down_payment,down_payment,MWE_COMPOUND_NOUN,1.8541992267005047,5.133727933892485
animated_series,animated_series,MWE_COMPOUND_NOUN,1.0561365995856076,3.292454506793527
a_m_phd,a_m_phd,MWE_OTHER,2.0439561792153635,5.140120801995221
had_no_intentions,had_no_intentions,MWE_LVC,3.1085999408724354,4.339142847338168
radio_show_host,radio_show_host,MWE_COMPOUND_NOUN,2.6067533926331086,3.7911447145623445
national_history,national_history,MWE_COMPOUND_NOUN,3.586835803157429,4.924955807101116
tv_series,tv_series,MWE_COMPOUND_NOUN,2.6816409443827482,5.091555657919395
coming_to_terms,coming_to_terms,MWE_IDIOM,2.7621526240589764,4.978997514523782
came_under_fire,came_under_fire,MWE_LVC,3.1762511932511814,5.136618522712778
stock_cars_races,stock_cars_races,MWE_COMPOUND_NOUN,1.079402823714473,5.817580413840104
cultural_organization,cultural_organization,MWE_COMPOUND_NOUN,1.2336686928780758,4.174417389193731
writing_den,writing_den,MWE_COMPOUND_NOUN,0.599624870158627,4.741626398328742
taking_root,taking_root,MWE_LVC,0.977532526951789,5.226916998250211
power_densities,power_densities,MWE_COMPOUND_NOUN,1.769560566513195,4.208018217648778
personal_life,personal_life,MWE_COMPOUND_NOUN,3.0265310502404397,0.3421650022065377
purpose_made_membrane_filters,purpose_made_membrane_filters,MWE_COMPOUND_ADJ,1.4147340782928297,5.096065946392571
legal_support,legal_support,MWE_COMPOUND_NOUN,2.5470537330509933,4.676467552896311
sietch_communities,sietch_communities,MWE_COMPOUND_NOUN,0.30977963496774613,4.2113863580077755
election_day,election_day,MWE_COMPOUND_NOUN,2.9877191274588126,4.079660607728173
laser_power,laser_power,MWE_COMPOUND_NOUN,3.271510011356912,4.176774028024858
cheat_code,cheat_code,MWE_COMPOUND_NOUN,0.6116520563764173,3.7607134866160696
presidential_nomination_process,presidential_nomination_process,MWE_COMPOUND_NOUN,1.5400776549993618,5.183274625340529
newstalk_format,newstalk_format,MWE_COMPOUND_NOUN,0.8816931277622903,4.073299112488303
period_recreations,period_recreations,MWE_COMPOUND_NOUN,1.359019377501844,4.516644920696888
human_rights,human_rights,MWE_COMPOUND_NOUN,2.3758469073688233,4.8044606188975045
audio_muting_control_voltage,audio_muting_control_voltage,MWE_COMPOUND_NOUN,0.9426767318854923,4.488364519801617
us_representative,us_representative,MWE_COMPOUND_NOUN,1.5479364842939294,4.125843020222049
temperature_instability,temperature_instability,MWE_COMPOUND_NOUN,0.35596839973971,5.07527225986114
make_better_use,make_better_use,MWE_LVC,3.1968559579693654,4.19558009046556
computer_industries,computer_industries,MWE_COMPOUND_NOUN,0.2044856987450467,4.9032728106218
inner_voice,inner_voice,MWE_COMPOUND_NOUN,0.8195113131992139,4.637762262385492
liqueur_company,liqueur_company,MWE_COMPOUND_NOUN,1.4520492612040579,4.2277367018876655
top_and,top_and,,1.9309568069926497,4.123059687699416
political_parties,political_parties,MWE_COMPOUND_NOUN,1.957159318277896,3.801706515135802
city_centre,city_centre,MWE_COMPOUND_NOUN,2.235118883669278,4.1290021918612485
oligodendroglial_precursors,oligodendroglial_precursors,MWE_COMPOUND_NOUN,0.691177087871842,3.2920696931773787
bodily_harm,bodily_harm,MWE_COMPOUND_NOUN,0.10171456460851613,5.807506761629039
seal_presence,seal_presence,MWE_COMPOUND_NOUN,1.4512224755092686,5.039458267276951
cardiac_surgery,cardiac_surgery,MWE_COMPOUND_NOUN,0.34815398587693913,4.384734948136432
low_man_on_the_totem_pole,low_man_on_the_totem_pole,MWE_IDIOM,2.3467290009325095,5.045513871863895
meets_local_and_international_standards,meets_local_and_international_standards,MWE_LVC,2.7512861499933585,5.185013885657395
heart_surgery,heart_surgery,MWE_COMPOUND_NOUN,0.6695930701679939,4.613519886455895
maiden_speech,maiden_speech,MWE_COMPOUND_NOUN,0.2970871284833794,4.721595445096604
football_ground,football_ground,MWE_COMPOUND_NOUN,2.131724359534729,4.576903326649254
piglet_model,piglet_model,MWE_COMPOUND_NOUN,0.7081029604220702,4.937061183264393
rotten_boroughs,rotten_boroughs,MWE_COMPOUND_NOUN,0.4744612724356436,4.1884005872866314
school_use,school_use,MWE_COMPOUND_NOUN,3.79180887743017,4.949174979528405
temple_life,temple_life,MWE_COMPOUND_NOUN,2.375195181095072,0.3345595448929832
generic_experiment,generic_experiment,MWE_COMPOUND_NOUN,0.22440211639432012,4.966185719165565
free_expression,free_expression,MWE_COMPOUND_NOUN,1.3832815062025519,4.949837585425405
atp_tests,atp_tests,MWE_COMPOUND_NOUN,0.19848313477346136,4.029902495035333
public_bribery,public_bribery,MWE_COMPOUND_NOUN,1.111966582307445,3.506877970300647
committed_the_robbery,committed_the_robbery,MWE_LVC,1.8432084076413544,5.585167991427116
farewell_wishes,farewell_wishes,MWE_COMPOUND_NOUN,0.12042599422363097,4.208935590504801
business_center,business_center,MWE_COMPOUND_NOUN,1.6984267045477708,3.864945098589112
literary_work,literary_work,MWE_COMPOUND_NOUN,2.0687757788292935,3.2610769650974194
widely_known,widely_known,MWE_COMPOUND_ADJ,2.5506710861470356,3.9130440254227916
battle_weary,battle_weary,MWE_COMPOUND_ADJ,0.8543254219490956,4.083999466777267
microbiological_analytical_procedure,microbiological_analytical_procedure,MWE_COMPOUND_NOUN,0.3117113902303432,0.36891607671935356
national_government,national_government,MWE_COMPOUND_NOUN,3.9633140537403166,0.33557542774613275
fnart_jiz_powder,fnart_jiz_powder,MWE_COMPOUND_NOUN,0.19909364851524297,4.938336959756695
culture_medium,culture_medium,MWE_COMPOUND_NOUN,1.3197924875793923,3.5283166947761373
temperate_zone,temperate_zone,MWE_COMPOUND_NOUN,0.40965108714764803,3.8518052482037572
cation_exchange,cation_exchange,MWE_COMPOUND_NOUN,1.4908239097952682,2.368949784445842
hold_the,hold_the,MWE_LVC,2.1165987743766532,3.5248474890802015
government_allowances,government_allowances,MWE_COMPOUND_NOUN,1.6006007128478352,4.364053676781828
nuclear_fusion,nuclear_fusion,MWE_COMPOUND_NOUN,0.29449520643976534,4.674740239061632
stone_masonry,stone_masonry,MWE_COMPOUND_NOUN,1.4140576206408637,5.507059499085606
cyborg_design,cyborg_design,MWE_COMPOUND_NOUN,0.7538946792608038,0.3917537000859085
clerks_of_court,clerks_of_court,MWE_COMPOUND_NOUN,2.1020586835485036,3.4903802910827637
constitutional_monarchy,constitutional_monarchy,MWE_COMPOUND_NOUN,0.7252695859854458,2.473298794640672
drug_store,drug_store,MWE_COMPOUND_NOUN,1.239714618032614,4.845215615966847
patrol_boat,patrol_boat,MWE_COMPOUND_NOUN,0.47777890079617363,2.9034055314499216
organic_agriculture,organic_agriculture,MWE_COMPOUND_NOUN,0.8870022074837243,4.281194140001361
picture_cover_editions,picture_cover_editions,MWE_COMPOUND_NOUN,0.9696282172740229,5.118169057712435
food_safety,food_safety,MWE_COMPOUND_NOUN,0.8449688923547718,3.9946550603043307
station_id,station_id,MWE_COMPOUND_NOUN,1.3851050456920229,4.481601720759667
picture_cover,picture_cover,MWE_COMPOUND_NOUN,1.3460093954733376,4.301346687402563
covenant_schools,covenant_schools,MWE_COMPOUND_NOUN,0.7150718068197767,4.153578757935859
professional_degree,professional_degree,MWE_COMPOUND_NOUN,1.1229180916799988,4.275405521482145
second_generation_racer,second_generation_racer,MWE_COMPOUND_NOUN,1.8234796710313677,3.657068230413401
make_amends,make_amends,MWE_LVC,1.4812626155413837,3.850490801285857
drug_manufacturers,drug_manufacturers,MWE_COMPOUND_NOUN,1.1431294222933597,5.010374576052274
attracted_notice,attracted_notice,MWE_LVC,0.3123451749399212,3.823755787450998
rice_protein,rice_protein,MWE_COMPOUND_NOUN,0.4141461554367008,3.9200055134262244
report_card,report_card,MWE_COMPOUND_NOUN,0.7380582413336361,3.528199917640014
take_his_food,take_his_food,MWE_LVC,3.0084338809735462,5.825489209386195
military_training,military_training,MWE_COMPOUND_NOUN,0.7748121840154231,3.9322225221034977
fusion_fuel,fusion_fuel,MWE_COMPOUND_NOUN,0.7144153029353794,4.024165183262859
fm_programmer,fm_programmer,MWE_COMPOUND_NOUN,1.0221941647182302,3.344805849329225
electrical_grid,electrical_grid,MWE_COMPOUND_NOUN,0.2620657540465752,4.280847340360551
white_noise,white_noise,MWE_COMPOUND_NOUN,1.7585792556141022,4.206267153134356
school_health_nurse,school_health_nurse,MWE_COMPOUND_NOUN,2.1199047210368267,3.9784973211971613
office_candy_machine,office_candy_machine,MWE_COMPOUND_NOUN,1.3659257414173571,4.058302338767531
body_temperatures,body_temperatures,MWE_COMPOUND_NOUN,1.6366809715409567,4.194189165832414
office_holders,office_holders,,1.3844154900560923,5.123200273543677
sound_module,sound_module,MWE_COMPOUND_NOUN,0.6810981238566144,4.4654871305172295
xenon_flash_lamps,xenon_flash_lamps,MWE_COMPOUND_NOUN,0.23526435160167292,5.150511455369942
human_consumption,human_consumption,MWE_COMPOUND_NOUN,1.6748140664061046,5.577530008888613
tobacco_processing_plant,tobacco_processing_plant,MWE_COMPOUND_NOUN,0.38475183495194526,4.3938837732156735
tone_set,tone_set,MWE_COMPOUND_NOUN,2.7433856694741716,5.165590636990703
desert_front,desert_front,MWE_COMPOUND_NOUN,2.278759708728358,4.985711306988603
ruling_monarch,ruling_monarch,MWE_COMPOUND_NOUN,0.3194066212377257,0.33857990430916013
cult_status,cult_status,MWE_COMPOUND_NOUN,0.2379984637828572,3.8446441238751867
spirit_forms,spirit_forms,MWE_COMPOUND_NOUN,2.384440588211048,4.282192073999601
book_offers,book_offers,MWE_COMPOUND_NOUN,1.942234956557779,4.8844543945925025
football_games,football_games,MWE_COMPOUND_NOUN,2.174439665402446,3.8691673930047283
heavy_metal_band,heavy_metal_band,MWE_COMPOUND_NOUN,1.441881969306434,3.479011244523219
carbon_dioxide,carbon_dioxide,MWE_COMPOUND_NOUN,0.44244149566581115,3.5356389355627083
take_control,take_control,MWE_LVC,2.8713556746679783,5.450390799628501
final_exams,final_exams,MWE_COMPOUND_NOUN,1.5405594055962264,3.704741138566633
time_flows,time_flows,,2.414056135580426,3.8526901507986606
a_well_plate,a_well_plate,,2.8274079562835555,4.326759646453568
tv_side,tv_side,MWE_COMPOUND_NOUN,1.884975000327723,4.1059606094040895
morning_news_program,morning_news_program,MWE_COMPOUND_NOUN,2.138724760595695,4.124028080366936
go_into_effect,go_into_effect,MWE_LVC,3.353653641340276,7.274758052652953
met_with_less_success,met_with_less_success,MWE_LVC,2.9828833109918156,4.209938391751594
