mwe,type,distance,baseline
stop_sarah,stop_sarah,,1.3759751266418299,4.347453807498936
holtzman_effect,holtzman_effect,MWE_COMPOUND_NOUN,1.659660317179844,3.383135681556386
social_class_system,social_class_system,MWE_COMPOUND_NOUN,2.136804078559249,4.027424334279541
made_significant_changes,made_significant_changes,MWE_LVC,2.2009885049472913,4.1443489236022355
cultural_movements,cultural_movements,MWE_COMPOUND_NOUN,0.5065140652671948,4.2934839481470055
presented_his_credentials,presented_his_credentials,MWE_LVC,1.8441695713665636,5.280679222028263
construction_phase,construction_phase,MWE_COMPOUND_NOUN,1.3553946300128794,4.071307227572123
resource_rights,resource_rights,MWE_COMPOUND_NOUN,0.4768159991784042,4.420963941724586
horror_film,horror_film,MWE_COMPOUND_NOUN,1.4263034447129406,3.7148137994996477
data_collection,data_collection,MWE_COMPOUND_NOUN,2.2543376573702303,4.594037285783823
low_powered,low_powered,MWE_COMPOUND_ADJ,1.594994007662019,4.801794411476194
military_guerrilla_groups,military_guerrilla_groups,MWE_COMPOUND_NOUN,1.5176215712960202,5.124577038497713
cover_stories,cover_stories,MWE_COMPOUND_NOUN,2.1940148600967824,5.308371004161162
cerebral_cortical_activity,cerebral_cortical_activity,MWE_COMPOUND_NOUN,0.18765318468801842,4.420764505953016
sweet_natured,sweet_natured,MWE_COMPOUND_ADJ,0.09391210332273471,4.822762852545933
indirect_drive,indirect_drive,MWE_COMPOUND_NOUN,0.7621558475495678,3.1334567966635514
control_arrangements,control_arrangements,MWE_COMPOUND_NOUN,1.7047364233874251,5.0454596744790265
light_intensity,light_intensity,MWE_COMPOUND_NOUN,1.3425675020832288,3.98939993788151
takes_care,takes_care,MWE_LVC,1.4774435975115938,3.9830997095792116
vacuum_chamber,vacuum_chamber,MWE_COMPOUND_NOUN,0.35202627744814735,8.279747802461076
staff_writer,staff_writer,MWE_COMPOUND_NOUN,1.5030943318237717,3.9881576961043046
head_organizers,head_organizers,MWE_COMPOUND_NOUN,1.3872351056983814,5.074403944551518
time_displacement_field,time_displacement_field,MWE_COMPOUND_NOUN,2.1160885699044147,3.911223285284285
get_revenge,get_revenge,MWE_LVC,1.50954110889626,4.886719173122699
democratic_republic,democratic_republic,MWE_COMPOUND_NOUN,1.6211426634871622,4.238209269001237
elk_antlers,elk_antlers,MWE_COMPOUND_NOUN,0.5916369403291176,3.6425283140107494
bacterial_growth,bacterial_growth,MWE_COMPOUND_NOUN,0.148063097428934,3.843901008555632
teenage_parties_getting_out,teenage_parties_getting_out,MWE_COMPOUND_NOUN,1.7207905391359557,4.549014749279893
alpha_particles,alpha_particles,MWE_COMPOUND_NOUN,0.07328834528422648,4.9621109015662865
provincial_election,provincial_election,MWE_COMPOUND_NOUN,1.0349613128228514,3.6809399720465428
away_fans,away_fans,MWE_COMPOUND_NOUN,2.489261492628235,0.5057842720152536
given_instruction,given_instruction,MWE_LVC,1.4906592749826333,3.9631743156239043
reach_some_firm_conclusions,reach_some_firm_conclusions,MWE_LVC,1.6670470008136395,5.136767641351904
touch_and_go_approach,touch_and_go_approach,MWE_COMPOUND_NOUN,2.332938277476603,5.825102515917982
motion_picture_achieved_a_considerable_success,motion_picture_achieved_a_considerable_success,MWE_COMPOUND_NOUN,1.4574232113576344,4.0313162115619265
health_department,health_department,MWE_COMPOUND_NOUN,1.8222301886190175,4.114710770882809
energy_consumption,energy_consumption,MWE_COMPOUND_NOUN,0.8332734591118632,5.109519370559426
offer_visual_representations,offer_visual_representations,MWE_LVC,0.6832303784202904,4.095796369169982
ordinary_looking,ordinary_looking,MWE_COMPOUND_ADJ,0.9644733824101885,5.161283348138425
make_a_concert,make_a_concert,MWE_LVC,2.746424039005489,5.085602684703259
planetary_force_fields,planetary_force_fields,MWE_COMPOUND_NOUN,0.3845466746518267,4.013938620863179
federal_agencies,federal_agencies,MWE_COMPOUND_NOUN,0.9796896957200274,4.046337857610755
spatial_filter,spatial_filter,MWE_COMPOUND_NOUN,0.6979421915026345,4.29562100153866
press_secretary,press_secretary,MWE_COMPOUND_NOUN,1.4098418034117337,5.071606490288358
higher_education,higher_education,MWE_COMPOUND_NOUN,1.3424533870086515,2.8690029807419166
atp_test,atp_test,MWE_COMPOUND_NOUN,0.28808728626884944,4.4666787391323535
article_of_faith,article_of_faith,MWE_COMPOUND_NOUN,3.446413882296867,8.266599614490106
cultural_institutions,cultural_institutions,,0.5562539593081562,4.012091342950333
reservoir_side,reservoir_side,MWE_COMPOUND_NOUN,1.2371596114893586,5.145430880357445
associative_life,associative_life,MWE_COMPOUND_NOUN,1.8976859763146403,5.149611854766727
high_powered,high_powered,,1.6251382305421749,4.2116502912001135
public_service,public_service,MWE_COMPOUND_NOUN,2.135903332042207,2.9880155321744892
makes_fun,makes_fun,MWE_LVC,1.486517320636729,3.9353355829094174
family_clans,family_clans,MWE_COMPOUND_NOUN,2.1294957295655697,4.679331872466518
renewal_process,renewal_process,MWE_COMPOUND_NOUN,1.3764445332309068,5.956503730505084
drug_usage,drug_usage,MWE_COMPOUND_NOUN,1.3086760869715812,0.33371772176496717
random_chance,random_chance,MWE_COMPOUND_NOUN,0.9189481782392577,4.316141558666723
government_officials_gave_two_reasons,government_officials_gave_two_reasons,MWE_COMPOUND_NOUN,2.4766701719958113,5.712562885864538
made_much_of_trade,made_much_of_trade,MWE_LVC,2.7431724572835487,5.865319351186942
grain_elevators,grain_elevators,MWE_COMPOUND_NOUN,0.11988546177706452,5.0338722954382735
gave_talks,gave_talks,MWE_LVC,1.5876522272997953,3.763701133639997
musical_film,musical_film,MWE_COMPOUND_NOUN,2.4734347280108286,3.7832530641963427
two_beam_system,two_beam_system,MWE_COMPOUND_NOUN,2.2364108700273895,3.599375849270954
shipping_business,shipping_business,MWE_COMPOUND_NOUN,0.9236922742842987,4.858663972358656
do_business,do_business,MWE_LVC,2.822891775182189,5.08753187261161
general_election,general_election,MWE_COMPOUND_NOUN,1.9889766910716926,3.671658393481752
shield_fighting,shield_fighting,MWE_COMPOUND_NOUN,1.8242645946615714,4.886210246923991
millimetre_grid,millimetre_grid,MWE_COMPOUND_NOUN,0.28737952022195323,4.676317278085611
psychiatric_hospital,psychiatric_hospital,MWE_COMPOUND_NOUN,0.383145893157228,3.4421925995940432
broadcasting_interests,broadcasting_interests,MWE_COMPOUND_NOUN,0.6350274127756219,5.1128734980236885
target_chamber,target_chamber,MWE_COMPOUND_NOUN,0.9983262005483229,4.646540827691176
olive_producer,olive_producer,MWE_COMPOUND_NOUN,0.19934979668662822,5.072066835467569
audio_cd,audio_cd,MWE_COMPOUND_NOUN,0.65298458197763,4.130781603069811
threshold_signal,threshold_signal,MWE_COMPOUND_NOUN,1.334014222643072,4.968364908993703
ersatz_bomb,ersatz_bomb,MWE_COMPOUND_NOUN,0.5696741268611382,3.9869986569232747
guerrilla_movement,guerrilla_movement,MWE_COMPOUND_NOUN,1.4894140042912016,4.639539535234719
police_departments,police_departments,MWE_COMPOUND_NOUN,1.1566186285375142,3.9853679259210186
lawn_bowls_club,lawn_bowls_club,MWE_COMPOUND_NOUN,0.7033789638423943,4.142961943090474
posed_serious_threats,posed_serious_threats,MWE_LVC,0.57170671048391,5.103616246057984
inaugural_ball,inaugural_ball,MWE_COMPOUND_NOUN,0.2660885987011657,4.26816990329661
have_an_affair,have_an_affair,MWE_LVC,3.3162730603268087,3.9150040084924562
congressional_candidates,congressional_candidates,MWE_COMPOUND_NOUN,0.5590006576751498,3.6103865219118854
record_shelves,record_shelves,MWE_COMPOUND_NOUN,1.2358034630385204,8.244051004701452
back_child_support,back_child_support,MWE_COMPOUND_NOUN,3.02713759336994,4.911431887841365
neutrophil_infiltration,neutrophil_infiltration,MWE_COMPOUND_NOUN,0.5454701463865826,3.1891811430926906
voice_teacher,voice_teacher,MWE_COMPOUND_NOUN,1.2000327881473696,4.030479738880099
aid_station,aid_station,MWE_COMPOUND_NOUN,1.4582918355193004,4.531425152023699
tear_gas_canister,tear_gas_canister,MWE_COMPOUND_NOUN,0.42495444346227673,5.137135826723001
civil_rights_movement,civil_rights_movement,MWE_COMPOUND_NOUN,1.1948902752526414,3.836131548722879
sale_authority,sale_authority,MWE_COMPOUND_NOUN,0.5325709665509376,3.9969269972652737
declaration_of_independence,declaration_of_independence,MWE_COMPOUND_NOUN,1.7219930076182721,4.066380211705122
widely_respected,widely_respected,MWE_COMPOUND_ADJ,1.1286280218726847,4.047840671128868
social_development,social_development,MWE_COMPOUND_NOUN,1.6323475066406665,3.2398164054038623
take_a_turn,take_a_turn,MWE_LVC,3.101345544405095,0.35664510470073746
replace_namely,replace_namely,,0.18357629230649583,2.874461637160601
slowdown_issues,slowdown_issues,MWE_COMPOUND_NOUN,0.8497373384036093,7.464535436526039
meningitis_outbreak,meningitis_outbreak,MWE_COMPOUND_NOUN,0.15618641946965173,5.179073728199957
gets_in_trouble,gets_in_trouble,MWE_LVC,1.909893601755315,3.895779875802405
health_and_safety_video,health_and_safety_video,MWE_COMPOUND_NOUN,2.1717794425911445,0.4352180152624659
centre_city,centre_city,MWE_COMPOUND_NOUN,2.1267060070665043,4.5123333238695915
armor_rating,armor_rating,MWE_COMPOUND_NOUN,0.7830021187298921,3.3466819763531466
physical_form,physical_form,MWE_COMPOUND_NOUN,1.8177452014851396,3.757410100216238
space_pirates,space_pirates,MWE_COMPOUND_NOUN,1.3804309525035108,4.358596636425422
particle_accelerators,particle_accelerators,MWE_COMPOUND_NOUN,0.24979390871076096,5.298839119916172
silent_films,silent_films,MWE_COMPOUND_NOUN,0.604221816967287,3.8029688427469392
date_settings,date_settings,MWE_COMPOUND_NOUN,0.6896440096658565,3.9033835157466914
new_age_music,new_age_music,MWE_COMPOUND_NOUN,3.1283486495936894,5.056426814136243
maximum_security_prison_planet,maximum_security_prison_planet,MWE_COMPOUND_NOUN,0.7214869529131315,6.218511019350857
senses_of_humor,senses_of_humor,MWE_COMPOUND_NOUN,1.8419728703895784,4.162345747140427
brain_damage,brain_damage,MWE_COMPOUND_NOUN,0.28413380951058964,2.423421162499824
cabinet_colleagues,cabinet_colleagues,MWE_COMPOUND_NOUN,0.45825246362212824,3.6667285821879427
roman_a_clef,roman_a_clef,MWE_OTHER,1.568270640676432,5.035220464710557
one_sided,one_sided,MWE_COMPOUND_ADJ,1.8682866977446877,4.194886642629095
drug_quality_inspectors,drug_quality_inspectors,MWE_COMPOUND_NOUN,1.4036884550565738,5.0469079751016865
rock_and_roll,rock_and_roll,MWE_COMPOUND_NOUN,1.7093800263270569,4.3413120021336855
had_a_meeting,had_a_meeting,MWE_LVC,3.9259520274613076,3.9548224686774507
fast_ignition_approach,fast_ignition_approach,MWE_COMPOUND_NOUN,1.6330268364425815,5.260390989288534
order_cut,order_cut,MWE_COMPOUND_NOUN,2.722935024113502,3.9100507797941693
holds_more_than_events,holds_more_than_events,MWE_LVC,2.7392768492213757,5.3568451209771775
made_a_serious_commitment,made_a_serious_commitment,MWE_LVC,2.1465138075526964,3.9070986426267766
television_cameras,television_cameras,MWE_COMPOUND_NOUN,0.7667164288087545,5.450541079210668
hooper_ratings,hooper_ratings,MWE_COMPOUND_NOUN,0.32828713330863274,4.062535264128424
twilight_sleep,twilight_sleep,MWE_COMPOUND_NOUN,0.19552878866550574,5.1171712087312455
educational_system,educational_system,MWE_COMPOUND_NOUN,2.1074412723514975,4.530756426173007
localization_purposes,localization_purposes,MWE_COMPOUND_NOUN,0.1426030707076464,4.065785436559829
duck_meat,duck_meat,MWE_COMPOUND_NOUN,0.25437622536510757,3.950057234954957
fbi_special_agent,fbi_special_agent,MWE_COMPOUND_NOUN,0.667952194700173,2.9682082551505724
trademark_sound,trademark_sound,MWE_COMPOUND_NOUN,1.1987649972499823,4.703943540895342
blood_pudding,blood_pudding,MWE_COMPOUND_NOUN,0.7383702053277545,3.6197657418167264
learned_man,learned_man,MWE_COMPOUND_NOUN,2.306885063116063,5.2674713078162085
holtzman_field,holtzman_field,MWE_COMPOUND_NOUN,1.9172123396175373,3.2660318455610615
chess_pieces,chess_pieces,MWE_COMPOUND_NOUN,0.6707669672604264,3.7054736622349638
city_garbage_workers,city_garbage_workers,MWE_COMPOUND_NOUN,1.9708931025926346,4.311174717218732
wheat_gluten,wheat_gluten,MWE_COMPOUND_NOUN,0.24514412332289348,3.6013681846710695
down_payment,down_payment,MWE_COMPOUND_NOUN,1.9877872506786283,5.239184643408458
animated_series,animated_series,MWE_COMPOUND_NOUN,1.140823718218003,2.9764951527247616
a_m_phd,a_m_phd,MWE_OTHER,2.0647015950876932,5.183075970508922
had_no_intentions,had_no_intentions,MWE_LVC,3.247429885434121,4.003835311723872
radio_show_host,radio_show_host,MWE_COMPOUND_NOUN,2.6905824656666413,3.980138431644181
national_history,national_history,MWE_COMPOUND_NOUN,3.6990096531259558,5.083257593830063
tv_series,tv_series,MWE_COMPOUND_NOUN,2.72809028995115,5.132774858518928
coming_to_terms,coming_to_terms,MWE_IDIOM,2.6427531610067176,5.137368396368513
came_under_fire,came_under_fire,MWE_LVC,3.290577769578722,5.3146389667809055
stock_cars_races,stock_cars_races,MWE_COMPOUND_NOUN,1.0641047201880818,5.90758723310727
cultural_organization,cultural_organization,MWE_COMPOUND_NOUN,1.4104134575799927,4.17997721758014
writing_den,writing_den,MWE_COMPOUND_NOUN,0.6686200911962262,5.070664574706555
taking_root,taking_root,MWE_LVC,0.9426944658127575,5.307188860882756
power_densities,power_densities,MWE_COMPOUND_NOUN,1.8150512439038051,4.291106786401265
personal_life,personal_life,MWE_COMPOUND_NOUN,3.1259809987673863,0.4145519452276156
purpose_made_membrane_filters,purpose_made_membrane_filters,MWE_COMPOUND_ADJ,1.4554069830081464,5.116695433851229
legal_support,legal_support,MWE_COMPOUND_NOUN,2.556307285261741,4.585536603936665
sietch_communities,sietch_communities,MWE_COMPOUND_NOUN,0.22920338664655465,4.5073878468497695
election_day,election_day,MWE_COMPOUND_NOUN,2.8435209088126556,4.167525938284248
laser_power,laser_power,MWE_COMPOUND_NOUN,3.068310594050983,4.070304047856132
cheat_code,cheat_code,MWE_COMPOUND_NOUN,0.594677200915337,3.498163107688377
presidential_nomination_process,presidential_nomination_process,MWE_COMPOUND_NOUN,1.4441545107515719,5.219557485669737
newstalk_format,newstalk_format,MWE_COMPOUND_NOUN,0.884435966573754,4.067350843657576
period_recreations,period_recreations,MWE_COMPOUND_NOUN,1.4445341214600989,4.4376576349705035
human_rights,human_rights,MWE_COMPOUND_NOUN,2.4189145522978897,4.727200269896653
audio_muting_control_voltage,audio_muting_control_voltage,MWE_COMPOUND_NOUN,0.9227053540342659,4.731745448335211
us_representative,us_representative,MWE_COMPOUND_NOUN,1.6475760013937137,4.0909545059694805
temperature_instability,temperature_instability,MWE_COMPOUND_NOUN,0.3289385483281793,5.06310745424902
make_better_use,make_better_use,MWE_LVC,3.221647789850112,4.011835631469465
computer_industries,computer_industries,MWE_COMPOUND_NOUN,0.24378240261809295,5.090190418937684
inner_voice,inner_voice,MWE_COMPOUND_NOUN,0.7891441668169702,4.508037492328342
liqueur_company,liqueur_company,MWE_COMPOUND_NOUN,1.468873870853876,4.289007405828883
top_and,top_and,,2.4618576257822564,3.908862837873055
political_parties,political_parties,MWE_COMPOUND_NOUN,2.130065689956474,3.6425134988381305
city_centre,city_centre,MWE_COMPOUND_NOUN,2.2408457569296796,4.032496765724307
oligodendroglial_precursors,oligodendroglial_precursors,MWE_COMPOUND_NOUN,0.7554467217772539,3.480150989925293
bodily_harm,bodily_harm,MWE_COMPOUND_NOUN,0.1793887040186756,5.841945733107848
seal_presence,seal_presence,MWE_COMPOUND_NOUN,1.3147368193245943,4.979739501941642
cardiac_surgery,cardiac_surgery,MWE_COMPOUND_NOUN,0.2597740388722476,4.900363561643464
low_man_on_the_totem_pole,low_man_on_the_totem_pole,MWE_IDIOM,2.169014199074112,5.073681597654015
meets_local_and_international_standards,meets_local_and_international_standards,MWE_LVC,2.8513951798066715,5.110753702274351
heart_surgery,heart_surgery,MWE_COMPOUND_NOUN,0.5080027274501093,4.456740955398126
maiden_speech,maiden_speech,MWE_COMPOUND_NOUN,0.2759525302633589,5.0385992808292475
football_ground,football_ground,MWE_COMPOUND_NOUN,2.0480618870747658,4.476199746410676
piglet_model,piglet_model,MWE_COMPOUND_NOUN,0.7628379308050955,5.099823887472195
rotten_boroughs,rotten_boroughs,MWE_COMPOUND_NOUN,0.42917691976910854,3.902900801922847
school_use,school_use,MWE_COMPOUND_NOUN,3.9269604313186357,5.082764262608487
temple_life,temple_life,MWE_COMPOUND_NOUN,2.422884652940066,0.3453633310688905
generic_experiment,generic_experiment,MWE_COMPOUND_NOUN,0.22141162211873608,4.945819438916871
free_expression,free_expression,MWE_COMPOUND_NOUN,1.287904530135095,4.886435631437601
atp_tests,atp_tests,MWE_COMPOUND_NOUN,0.2561548868526619,4.039676424985917
public_bribery,public_bribery,MWE_COMPOUND_NOUN,1.1145994648411823,3.5487729733382505
committed_the_robbery,committed_the_robbery,MWE_LVC,1.863770747943683,5.330910014657534
farewell_wishes,farewell_wishes,MWE_COMPOUND_NOUN,0.12691184236508427,4.001443480777032
business_center,business_center,MWE_COMPOUND_NOUN,1.7982880758369193,4.058307085782569
literary_work,literary_work,MWE_COMPOUND_NOUN,2.207954596029037,3.0897762618223674
widely_known,widely_known,MWE_COMPOUND_ADJ,2.563475335016215,4.042870434845025
battle_weary,battle_weary,MWE_COMPOUND_ADJ,0.8624660341625052,4.165802971975271
microbiological_analytical_procedure,microbiological_analytical_procedure,MWE_COMPOUND_NOUN,0.3304177285067428,0.3730552107423244
national_government,national_government,MWE_COMPOUND_NOUN,4.130239979666041,0.3475754149202731
fnart_jiz_powder,fnart_jiz_powder,MWE_COMPOUND_NOUN,0.2207750763922414,4.881053559925254
culture_medium,culture_medium,MWE_COMPOUND_NOUN,1.3356955266412702,3.8317198228988514
temperate_zone,temperate_zone,MWE_COMPOUND_NOUN,0.3822842190360464,3.6109357541875475
cation_exchange,cation_exchange,MWE_COMPOUND_NOUN,1.5859889844935087,2.091723814602444
hold_the,hold_the,MWE_LVC,2.0484905376705425,3.583272021976701
government_allowances,government_allowances,MWE_COMPOUND_NOUN,1.70344419251549,4.5845651343198295
nuclear_fusion,nuclear_fusion,MWE_COMPOUND_NOUN,0.21021989523116033,4.55611728947423
stone_masonry,stone_masonry,MWE_COMPOUND_NOUN,1.3648250125258734,5.241376644079206
cyborg_design,cyborg_design,MWE_COMPOUND_NOUN,0.8667868109591598,0.4236411565948238
clerks_of_court,clerks_of_court,MWE_COMPOUND_NOUN,2.1579391406647686,3.7842151018456915
constitutional_monarchy,constitutional_monarchy,MWE_COMPOUND_NOUN,0.7057580889878274,2.5445363604228572
drug_store,drug_store,MWE_COMPOUND_NOUN,1.2595900712589991,4.932201909243883
patrol_boat,patrol_boat,MWE_COMPOUND_NOUN,0.5399485974400712,2.8645178066027097
organic_agriculture,organic_agriculture,MWE_COMPOUND_NOUN,0.9192220621191052,3.9264773129087347
picture_cover_editions,picture_cover_editions,MWE_COMPOUND_NOUN,0.9332067067794311,5.035643491004303
food_safety,food_safety,MWE_COMPOUND_NOUN,0.747401140040775,3.944757044568145
station_id,station_id,MWE_COMPOUND_NOUN,1.316260855156283,4.290257399346338
picture_cover,picture_cover,MWE_COMPOUND_NOUN,1.448385527803975,4.239424689519557
covenant_schools,covenant_schools,MWE_COMPOUND_NOUN,0.6670303670992047,4.140553617456607
professional_degree,professional_degree,MWE_COMPOUND_NOUN,1.1103977532815663,4.71521753378569
second_generation_racer,second_generation_racer,MWE_COMPOUND_NOUN,1.9523334320647634,3.4848724252461527
make_amends,make_amends,MWE_LVC,1.3778134991144486,4.007240394925166
drug_manufacturers,drug_manufacturers,MWE_COMPOUND_NOUN,1.2665272975503725,5.013182792361156
attracted_notice,attracted_notice,MWE_LVC,0.32061461450743317,3.91763686291864
rice_protein,rice_protein,MWE_COMPOUND_NOUN,0.41525954046415364,3.6160009059857825
report_card,report_card,MWE_COMPOUND_NOUN,0.9798700506676896,3.6745319476653067
take_his_food,take_his_food,MWE_LVC,3.165073698773643,5.848743027503515
military_training,military_training,MWE_COMPOUND_NOUN,0.6826064043066837,3.7923466492503035
fusion_fuel,fusion_fuel,MWE_COMPOUND_NOUN,0.656185449913742,3.9852558164126672
fm_programmer,fm_programmer,MWE_COMPOUND_NOUN,0.9291270861317895,3.306709949260896
electrical_grid,electrical_grid,MWE_COMPOUND_NOUN,0.2638413456189155,4.226032471502319
white_noise,white_noise,MWE_COMPOUND_NOUN,1.584177109845045,4.40334327607501
school_health_nurse,school_health_nurse,MWE_COMPOUND_NOUN,2.131972256211917,3.988670105840039
office_candy_machine,office_candy_machine,MWE_COMPOUND_NOUN,1.3866215171924168,4.154145488781056
body_temperatures,body_temperatures,MWE_COMPOUND_NOUN,1.7799627374194524,4.157927125554993
office_holders,office_holders,,1.3577197154718645,5.077930531842475
sound_module,sound_module,MWE_COMPOUND_NOUN,0.7040824557789733,4.059692939380514
xenon_flash_lamps,xenon_flash_lamps,MWE_COMPOUND_NOUN,0.34670196252368946,5.38559461864593
human_consumption,human_consumption,MWE_COMPOUND_NOUN,1.7362088264741513,5.674522315751697
tobacco_processing_plant,tobacco_processing_plant,MWE_COMPOUND_NOUN,0.2741396579766517,4.289558202889313
tone_set,tone_set,MWE_COMPOUND_NOUN,2.830602357035911,5.330919958323515
desert_front,desert_front,MWE_COMPOUND_NOUN,2.217924082078217,5.009201965125782
ruling_monarch,ruling_monarch,MWE_COMPOUND_NOUN,0.29207446160012,0.3097900771425708
cult_status,cult_status,MWE_COMPOUND_NOUN,0.18368301947852994,3.8619048235729485
spirit_forms,spirit_forms,MWE_COMPOUND_NOUN,2.336320311946652,4.280375429121143
book_offers,book_offers,MWE_COMPOUND_NOUN,2.005960545040954,5.199937747178806
football_games,football_games,MWE_COMPOUND_NOUN,2.0922601265370897,3.8810068064291006
heavy_metal_band,heavy_metal_band,MWE_COMPOUND_NOUN,1.5496136622597616,3.304593932795526
carbon_dioxide,carbon_dioxide,MWE_COMPOUND_NOUN,0.46123784454877514,3.7728229277743734
take_control,take_control,MWE_LVC,2.9151999215302107,5.192818181794931
final_exams,final_exams,MWE_COMPOUND_NOUN,1.5247064695220027,3.949372779646789
time_flows,time_flows,,2.4784343888931675,3.7030142402958703
a_well_plate,a_well_plate,,2.6872925334910347,4.330702512325454
tv_side,tv_side,MWE_COMPOUND_NOUN,1.80054104280151,4.15490836021855
morning_news_program,morning_news_program,MWE_COMPOUND_NOUN,2.2528165375049216,4.595434204031867
go_into_effect,go_into_effect,MWE_LVC,3.5192661467142075,7.510421128484208
met_with_less_success,met_with_less_success,MWE_LVC,2.985746319440595,4.198050252386934
