mwe,type,distance,baseline
enemy_territory,enemy_territory,MWE_COMPOUND_NOUN,0.0944298409614249,3.470654718727577
practical_accuracy,practical_accuracy,MWE_COMPOUND_NOUN,0.20482745121015886,1.1101701546889111
nomadic_wandering,nomadic_wandering,MWE_COMPOUND_NOUN,0.04760419708387066,1.405483156012195
alternative_energy,alternative_energy,MWE_COMPOUND_NOUN,0.35800204234438393,0.9822851659955983
network_programs,network_programs,MWE_COMPOUND_NOUN,0.35595524701007003,1.3670104966268548
motion_picture_news,motion_picture_news,MWE_COMPOUND_NOUN,0.5182558305984926,1.6837183080180005
opposition_groups,opposition_groups,MWE_COMPOUND_NOUN,0.6930598161659641,2.425522477617555
value_added,value_added,MWE_COMPOUND_ADJ,0.6893398174958778,2.422743397757179
private_interests,private_interests,MWE_COMPOUND_NOUN,0.3997528708083283,1.953517268710722
made_one_appearance,made_one_appearance,MWE_LVC,1.8380000015339746,1.3762968666781161
prohibition_laws,prohibition_laws,MWE_COMPOUND_NOUN,0.3496640113480368,0.7275656548834614
frying_oil,frying_oil,MWE_COMPOUND_NOUN,0.11363551377100385,2.834552097615248
put_into_storage,put_into_storage,MWE_LVC,0.8290547904667634,4.683259606029009
intoxication_tests,intoxication_tests,MWE_COMPOUND_NOUN,0.06210824289496524,5.190604062889598
fusion_yield,fusion_yield,MWE_COMPOUND_NOUN,0.051530616819032926,1.8704664251643224
stop_sarah,stop_sarah,,0.4670275764047558,1.338534902154964
holtzman_effect,holtzman_effect,MWE_COMPOUND_NOUN,0.214465040007107,0.9474963473581308
social_class_system,social_class_system,MWE_COMPOUND_NOUN,0.6446244096602126,2.1394393037038935
made_significant_changes,made_significant_changes,MWE_LVC,1.0614089421857575,0.6954330638659625
cultural_movements,cultural_movements,MWE_COMPOUND_NOUN,0.12090477107211278,1.9587079640183729
presented_his_credentials,presented_his_credentials,MWE_LVC,1.7694611409986125,0.2526354137903077
construction_phase,construction_phase,MWE_COMPOUND_NOUN,0.6056313406483351,1.1247201797829538
resource_rights,resource_rights,MWE_COMPOUND_NOUN,0.07295373580564601,1.919126776853212
horror_film,horror_film,MWE_COMPOUND_NOUN,0.6119416467037523,1.4893458478577095
data_collection,data_collection,MWE_COMPOUND_NOUN,0.9497443021097838,1.440732684156919
low_powered,low_powered,MWE_COMPOUND_ADJ,0.2242070458900656,1.5919225296339012
military_guerrilla_groups,military_guerrilla_groups,MWE_COMPOUND_NOUN,0.33159182382930436,2.611585514109772
cover_stories,cover_stories,MWE_COMPOUND_NOUN,0.5788301016906862,2.42367768473801
cerebral_cortical_activity,cerebral_cortical_activity,MWE_COMPOUND_NOUN,0.062271409787228116,2.355162339879143
sweet_natured,sweet_natured,MWE_COMPOUND_ADJ,0.0904318902268442,1.3974209335908776
indirect_drive,indirect_drive,MWE_COMPOUND_NOUN,0.3401591023991568,2.28145294950652
control_arrangements,control_arrangements,MWE_COMPOUND_NOUN,0.6065187562695402,0.7381075327606406
light_intensity,light_intensity,MWE_COMPOUND_NOUN,0.37777948588760085,1.3285593686493649
takes_care,takes_care,MWE_LVC,0.46302437371265887,2.1213610513625447
vacuum_chamber,vacuum_chamber,MWE_COMPOUND_NOUN,0.0783311330682124,3.109672752353373
staff_writer,staff_writer,MWE_COMPOUND_NOUN,0.5422947113931685,2.0640920460122416
head_organizers,head_organizers,MWE_COMPOUND_NOUN,0.7365933671780854,2.341854752953948
time_displacement_field,time_displacement_field,MWE_COMPOUND_NOUN,1.4453427608188079,1.786146427169676
get_revenge,get_revenge,MWE_LVC,0.7778540929880424,2.6005821860283516
democratic_republic,democratic_republic,MWE_COMPOUND_NOUN,0.5330206551389448,3.5117487420937445
elk_antlers,elk_antlers,MWE_COMPOUND_NOUN,0.1963976532599104,1.2318907669704322
bacterial_growth,bacterial_growth,MWE_COMPOUND_NOUN,0.2720178778766204,1.086562243237358
teenage_parties_getting_out,teenage_parties_getting_out,MWE_COMPOUND_NOUN,0.779625685902937,1.765566855020223
alpha_particles,alpha_particles,MWE_COMPOUND_NOUN,0.05985507852513435,1.6051897624745182
provincial_election,provincial_election,MWE_COMPOUND_NOUN,0.30437249102333475,0.5555133971570803
away_fans,away_fans,MWE_COMPOUND_NOUN,0.9772447708144824,0.5371719515546209
given_instruction,given_instruction,MWE_LVC,0.6804262501182623,1.1050960735931514
reach_some_firm_conclusions,reach_some_firm_conclusions,MWE_LVC,0.8382533662924504,5.283808940828955
touch_and_go_approach,touch_and_go_approach,MWE_COMPOUND_NOUN,2.1040258488764754,5.172025225305074
motion_picture_achieved_a_considerable_success,motion_picture_achieved_a_considerable_success,MWE_COMPOUND_NOUN,1.2661980697713067,2.3434951092490035
health_department,health_department,MWE_COMPOUND_NOUN,0.6197265904677239,3.2047860008939755
energy_consumption,energy_consumption,MWE_COMPOUND_NOUN,0.43453799952391975,1.584443744534655
offer_visual_representations,offer_visual_representations,MWE_LVC,0.21395097447909778,1.4838314634398342
ordinary_looking,ordinary_looking,MWE_COMPOUND_ADJ,0.5676990470914144,2.792482433306072
make_a_concert,make_a_concert,MWE_LVC,2.3860747930701542,1.7067157896621221
planetary_force_fields,planetary_force_fields,MWE_COMPOUND_NOUN,0.18189019990703797,1.991453366135898
federal_agencies,federal_agencies,MWE_COMPOUND_NOUN,0.19739155992911653,0.7481459633634336
spatial_filter,spatial_filter,MWE_COMPOUND_NOUN,0.2258727310256818,1.884296259667253
press_secretary,press_secretary,MWE_COMPOUND_NOUN,0.4250737599670203,2.3747290516376807
higher_education,higher_education,MWE_COMPOUND_NOUN,0.48100165095740577,1.214943827648834
atp_test,atp_test,MWE_COMPOUND_NOUN,0.059877378301408615,2.1703990096689596
article_of_faith,article_of_faith,MWE_COMPOUND_NOUN,3.2532760983475315,4.753567446467128
cultural_institutions,cultural_institutions,,0.13162294820528067,1.3588512052034987
reservoir_side,reservoir_side,MWE_COMPOUND_NOUN,0.42914512545670375,5.835139837209387
associative_life,associative_life,MWE_COMPOUND_NOUN,1.2392913146766584,0.6834321285277711
high_powered,high_powered,,0.36273128284964606,4.09639118646474
makes_fun,makes_fun,MWE_LVC,0.4190219144648046,1.192173466053074
public_service,public_service,MWE_COMPOUND_NOUN,0.9276914557921452,1.142793362790929
family_clans,family_clans,MWE_COMPOUND_NOUN,1.1017931037142363,4.1294628439661505
renewal_process,renewal_process,MWE_COMPOUND_NOUN,0.46310617284106675,3.562811589306821
drug_usage,drug_usage,MWE_COMPOUND_NOUN,0.4005330892239117,0.21344192082625196
random_chance,random_chance,MWE_COMPOUND_NOUN,0.23222709374661696,1.34224431866855
government_officials_gave_two_reasons,government_officials_gave_two_reasons,MWE_COMPOUND_NOUN,1.3361610419898642,3.0973554996039763
made_much_of_trade,made_much_of_trade,MWE_LVC,2.4715561364005825,2.3449356087698865
grain_elevators,grain_elevators,MWE_COMPOUND_NOUN,0.17017598055836197,3.0858075632445066
gave_talks,gave_talks,MWE_LVC,0.6748090165274542,1.3740141920336921
musical_film,musical_film,MWE_COMPOUND_NOUN,0.6606816262824704,1.6181142135442728
two_beam_system,two_beam_system,MWE_COMPOUND_NOUN,1.1870433080166498,1.4681800802823883
shipping_business,shipping_business,MWE_COMPOUND_NOUN,0.3037799678179915,4.173586019255982
do_business,do_business,MWE_LVC,1.0711585490213387,3.7035020685360776
general_election,general_election,MWE_COMPOUND_NOUN,0.9046545975959552,1.410965401974478
shield_fighting,shield_fighting,MWE_COMPOUND_NOUN,0.41329005617392967,1.3926320043554217
millimetre_grid,millimetre_grid,MWE_COMPOUND_NOUN,0.25369794042916466,3.1076527261911036
psychiatric_hospital,psychiatric_hospital,MWE_COMPOUND_NOUN,0.20923271078932668,1.420590905965894
broadcasting_interests,broadcasting_interests,MWE_COMPOUND_NOUN,0.259551872587639,2.801658528774875
target_chamber,target_chamber,MWE_COMPOUND_NOUN,0.2872935167198348,1.8136859095389146
olive_producer,olive_producer,MWE_COMPOUND_NOUN,0.1098564011607881,0.5801711077501188
audio_cd,audio_cd,MWE_COMPOUND_NOUN,0.3031336734004489,3.0110550458543597
threshold_signal,threshold_signal,MWE_COMPOUND_NOUN,0.5631667147028933,2.5231548884715735
ersatz_bomb,ersatz_bomb,MWE_COMPOUND_NOUN,0.38429368986687773,2.594962209488994
guerrilla_movement,guerrilla_movement,MWE_COMPOUND_NOUN,0.39446769459995074,1.997839297061203
police_departments,police_departments,MWE_COMPOUND_NOUN,0.4564425987542136,1.585796324787014
lawn_bowls_club,lawn_bowls_club,MWE_COMPOUND_NOUN,0.22320740270629222,4.08588803572724
posed_serious_threats,posed_serious_threats,MWE_LVC,0.37085415172964037,2.1888229642504213
inaugural_ball,inaugural_ball,MWE_COMPOUND_NOUN,0.054291466507177706,2.4280190200179654
have_an_affair,have_an_affair,MWE_LVC,1.9450307756251284,2.042219659133415
congressional_candidates,congressional_candidates,MWE_COMPOUND_NOUN,0.1971731165403894,1.3292510900676364
record_shelves,record_shelves,MWE_COMPOUND_NOUN,0.550259453459911,3.142938415286879
back_child_support,back_child_support,MWE_COMPOUND_NOUN,1.4172557189819346,2.038807486326014
voice_teacher,voice_teacher,MWE_COMPOUND_NOUN,0.5364410140325309,1.1087663494911812
neutrophil_infiltration,neutrophil_infiltration,MWE_COMPOUND_NOUN,0.1913425922161608,1.2143767238085552
aid_station,aid_station,MWE_COMPOUND_NOUN,0.7402405158460323,3.1019996158810206
tear_gas_canister,tear_gas_canister,MWE_COMPOUND_NOUN,0.38317487552233315,2.8513271270268166
civil_rights_movement,civil_rights_movement,MWE_COMPOUND_NOUN,0.139061732014958,1.1307597872448418
sale_authority,sale_authority,MWE_COMPOUND_NOUN,0.1466698204812428,2.0756848359013946
declaration_of_independence,declaration_of_independence,MWE_COMPOUND_NOUN,2.6479666956776478,2.1407125158439655
widely_respected,widely_respected,MWE_COMPOUND_ADJ,0.24537889865012844,1.4204863850340137
social_development,social_development,MWE_COMPOUND_NOUN,0.7796400599021642,1.8045548985724982
take_a_turn,take_a_turn,MWE_LVC,2.5457186923026063,3.5420423788331497
replace_namely,replace_namely,,0.324975978360709,1.3758845166909903
slowdown_issues,slowdown_issues,MWE_COMPOUND_NOUN,0.3391056221408014,3.567355358964116
meningitis_outbreak,meningitis_outbreak,MWE_COMPOUND_NOUN,0.07477331282282468,2.559165598362286
gets_in_trouble,gets_in_trouble,MWE_LVC,2.326045084461033,2.0730931717539858
health_and_safety_video,health_and_safety_video,MWE_COMPOUND_NOUN,1.7494637330578975,0.4379474242463357
centre_city,centre_city,MWE_COMPOUND_NOUN,0.6283293190423712,1.4544027724681359
armor_rating,armor_rating,MWE_COMPOUND_NOUN,0.5491209349972462,1.1589128964758306
physical_form,physical_form,MWE_COMPOUND_NOUN,1.0920751676297287,2.53314138136603
space_pirates,space_pirates,MWE_COMPOUND_NOUN,0.5413742853257808,1.4618072121350338
particle_accelerators,particle_accelerators,MWE_COMPOUND_NOUN,0.16548830572581252,2.3543326096962165
silent_films,silent_films,MWE_COMPOUND_NOUN,0.19693067180482576,0.48589520018106785
date_settings,date_settings,MWE_COMPOUND_NOUN,0.2938446965520222,2.13087887493893
new_age_music,new_age_music,MWE_COMPOUND_NOUN,1.6207614228360898,5.82387365811562
maximum_security_prison_planet,maximum_security_prison_planet,MWE_COMPOUND_NOUN,0.09331124610309575,5.2133372962464275
senses_of_humor,senses_of_humor,MWE_COMPOUND_NOUN,2.6411688666558013,2.1050681512910687
brain_damage,brain_damage,MWE_COMPOUND_NOUN,0.127849680913759,1.472139855147601
cabinet_colleagues,cabinet_colleagues,MWE_COMPOUND_NOUN,0.22881465245969276,1.553543232504329
roman_a_clef,roman_a_clef,MWE_OTHER,2.121220321553557,5.915830392313576
one_sided,one_sided,MWE_COMPOUND_ADJ,1.758761820790197,1.7194868109892558
drug_quality_inspectors,drug_quality_inspectors,MWE_COMPOUND_NOUN,0.26378677119050364,2.697865027239873
rock_and_roll,rock_and_roll,MWE_COMPOUND_NOUN,2.118764535168313,0.6749260557987075
had_a_meeting,had_a_meeting,MWE_LVC,3.323837800968233,1.5132711558755756
fast_ignition_approach,fast_ignition_approach,MWE_COMPOUND_NOUN,0.5441438091355589,1.6209056991234865
order_cut,order_cut,MWE_COMPOUND_NOUN,1.2340238761520177,1.4979959929893005
holds_more_than_events,holds_more_than_events,MWE_LVC,1.2959162973543807,2.9458579868442407
made_a_serious_commitment,made_a_serious_commitment,MWE_LVC,2.1418123211660904,1.282771484994502
television_cameras,television_cameras,MWE_COMPOUND_NOUN,0.21921279529831283,7.048437353683936
hooper_ratings,hooper_ratings,MWE_COMPOUND_NOUN,0.3333077070793593,3.464911599246942
twilight_sleep,twilight_sleep,MWE_COMPOUND_NOUN,0.14329252622607366,5.984594679920771
educational_system,educational_system,MWE_COMPOUND_NOUN,0.6772451784335567,1.7544924036620961
localization_purposes,localization_purposes,MWE_COMPOUND_NOUN,0.18475293089353145,2.105284100404504
duck_meat,duck_meat,MWE_COMPOUND_NOUN,0.07555960531759018,1.393637715516124
fbi_special_agent,fbi_special_agent,MWE_COMPOUND_NOUN,0.4594847443812593,1.688971892891649
trademark_sound,trademark_sound,MWE_COMPOUND_NOUN,0.38289949625913594,3.060384136515709
blood_pudding,blood_pudding,MWE_COMPOUND_NOUN,0.4037989214590599,2.154604453312719
learned_man,learned_man,MWE_COMPOUND_NOUN,1.1827136336671908,1.6089300930469292
holtzman_field,holtzman_field,MWE_COMPOUND_NOUN,0.4308983692983765,0.9399505753362779
chess_pieces,chess_pieces,MWE_COMPOUND_NOUN,0.18232661283051907,2.372543746719331
city_garbage_workers,city_garbage_workers,MWE_COMPOUND_NOUN,0.816948852201763,0.6644598935571657
wheat_gluten,wheat_gluten,MWE_COMPOUND_NOUN,0.10308925978975696,1.2510266244828683
down_payment,down_payment,MWE_COMPOUND_NOUN,0.620292852726033,2.765863208014272
animated_series,animated_series,MWE_COMPOUND_NOUN,0.7876898206081819,1.274145412992175
a_m_phd,a_m_phd,MWE_OTHER,2.297064976191744,5.904922922009481
had_no_intentions,had_no_intentions,MWE_LVC,1.8233936721274548,3.542212570103607
radio_show_host,radio_show_host,MWE_COMPOUND_NOUN,0.9947331274246376,3.1083000201417166
national_history,national_history,MWE_COMPOUND_NOUN,1.549665516341672,7.496890310998688
tv_series,tv_series,MWE_COMPOUND_NOUN,1.0919370242634188,1.7876992107616985
coming_to_terms,coming_to_terms,MWE_IDIOM,2.745346709267924,2.760479041090332
came_under_fire,came_under_fire,MWE_LVC,0.9395017858101412,2.704552102474641
stock_cars_races,stock_cars_races,MWE_COMPOUND_NOUN,0.2558905937118874,1.6499517722203276
cultural_organization,cultural_organization,MWE_COMPOUND_NOUN,0.43961008731459983,0.670884935193808
writing_den,writing_den,MWE_COMPOUND_NOUN,0.5085269240654815,4.084928015462574
power_densities,power_densities,MWE_COMPOUND_NOUN,0.8017206706235033,0.7202813659841547
taking_root,taking_root,MWE_LVC,0.40184461869266097,3.713747390755462
personal_life,personal_life,MWE_COMPOUND_NOUN,1.7265746794199202,5.9862659339382
purpose_made_membrane_filters,purpose_made_membrane_filters,MWE_COMPOUND_ADJ,0.5918275038072222,7.130644277403129
legal_support,legal_support,MWE_COMPOUND_NOUN,0.8897233858705749,4.05230594005734
sietch_communities,sietch_communities,MWE_COMPOUND_NOUN,0.12406832371620889,1.0653134901900942
election_day,election_day,MWE_COMPOUND_NOUN,1.0705750413850026,3.3417537938907165
laser_power,laser_power,MWE_COMPOUND_NOUN,1.0803141292408889,1.1539648177561568
cheat_code,cheat_code,MWE_COMPOUND_NOUN,0.16095170199472883,1.5067998443479478
presidential_nomination_process,presidential_nomination_process,MWE_COMPOUND_NOUN,0.43842500781522237,3.583198039509817
newstalk_format,newstalk_format,MWE_COMPOUND_NOUN,0.30129346710599275,1.4758479673713005
period_recreations,period_recreations,MWE_COMPOUND_NOUN,0.9166426166871143,2.700288189615138
human_rights,human_rights,MWE_COMPOUND_NOUN,0.5463793244564621,3.486886299833421
audio_muting_control_voltage,audio_muting_control_voltage,MWE_COMPOUND_NOUN,0.3862081624694124,1.7827799839635285
us_representative,us_representative,MWE_COMPOUND_NOUN,0.9170891399849037,1.4909320776326465
temperature_instability,temperature_instability,MWE_COMPOUND_NOUN,0.11585831556366595,2.500395881320596
make_better_use,make_better_use,MWE_LVC,1.2476100482780845,1.6408119775690329
inner_voice,inner_voice,MWE_COMPOUND_NOUN,0.3089513915359502,2.1969829973327055
computer_industries,computer_industries,MWE_COMPOUND_NOUN,0.05456145037020186,7.496670113789722
liqueur_company,liqueur_company,MWE_COMPOUND_NOUN,0.6680961100549084,2.0357210126876426
top_and,top_and,,3.0698724088976808,0.9779317755155521
political_parties,political_parties,MWE_COMPOUND_NOUN,0.5885350097530306,1.6965904964121423
city_centre,city_centre,MWE_COMPOUND_NOUN,0.7251817064151922,2.4380645314326683
oligodendroglial_precursors,oligodendroglial_precursors,MWE_COMPOUND_NOUN,0.11019216422686323,1.0501250729417901
bodily_harm,bodily_harm,MWE_COMPOUND_NOUN,0.05930946995843076,3.0386360022251764
seal_presence,seal_presence,MWE_COMPOUND_NOUN,0.5382155852818181,2.560058677242184
cardiac_surgery,cardiac_surgery,MWE_COMPOUND_NOUN,0.10611309381033049,1.5302916374652251
low_man_on_the_totem_pole,low_man_on_the_totem_pole,MWE_IDIOM,1.1416591796595987,3.565473463955665
meets_local_and_international_standards,meets_local_and_international_standards,MWE_LVC,1.6326595460998967,2.972308987995864
heart_surgery,heart_surgery,MWE_COMPOUND_NOUN,0.39226588114026695,1.2066955389007616
maiden_speech,maiden_speech,MWE_COMPOUND_NOUN,0.19133334199245045,0.6486901518753002
football_ground,football_ground,MWE_COMPOUND_NOUN,1.0363570212699384,2.4432344350438417
piglet_model,piglet_model,MWE_COMPOUND_NOUN,0.36193032272489967,7.450106837568908
rotten_boroughs,rotten_boroughs,MWE_COMPOUND_NOUN,0.1544940871190545,1.3178348258746237
school_use,school_use,MWE_COMPOUND_NOUN,1.628758231185034,2.0116016650721384
temple_life,temple_life,MWE_COMPOUND_NOUN,1.3021979491055689,0.5151062037638452
generic_experiment,generic_experiment,MWE_COMPOUND_NOUN,0.04923772013659854,2.3126425205640846
free_expression,free_expression,MWE_COMPOUND_NOUN,0.31765495994592935,0.5497632629687073
public_bribery,public_bribery,MWE_COMPOUND_NOUN,0.7198712264445289,2.386349671975798
atp_tests,atp_tests,MWE_COMPOUND_NOUN,0.13766389781184465,1.518020830977296
committed_the_robbery,committed_the_robbery,MWE_LVC,0.194209259000297,1.8477993241201818
farewell_wishes,farewell_wishes,MWE_COMPOUND_NOUN,0.0866828455520468,1.4872574353066788
business_center,business_center,MWE_COMPOUND_NOUN,0.6487627321201489,1.0130385891277784
literary_work,literary_work,MWE_COMPOUND_NOUN,1.3747513079519147,2.311125693946351
widely_known,widely_known,MWE_COMPOUND_ADJ,1.628997920351113,2.4551763738931265
battle_weary,battle_weary,MWE_COMPOUND_ADJ,0.507181058392612,1.4928952843501784
microbiological_analytical_procedure,microbiological_analytical_procedure,MWE_COMPOUND_NOUN,0.1786285224726941,0.1945906436394104
national_government,national_government,MWE_COMPOUND_NOUN,1.6708472901735363,3.618273983722211
fnart_jiz_powder,fnart_jiz_powder,MWE_COMPOUND_NOUN,0.20087862839867593,2.6754884841574262
culture_medium,culture_medium,MWE_COMPOUND_NOUN,0.5041096725418487,1.5270772347389636
temperate_zone,temperate_zone,MWE_COMPOUND_NOUN,0.0848850356452773,1.5253154892077243
cation_exchange,cation_exchange,MWE_COMPOUND_NOUN,0.1790305438821823,1.1525584905205462
hold_the,hold_the,MWE_LVC,0.1113573473316871,2.358409924319138
government_allowances,government_allowances,MWE_COMPOUND_NOUN,1.0706013128526186,2.3598449537681496
nuclear_fusion,nuclear_fusion,MWE_COMPOUND_NOUN,0.15117950710000347,1.2333485590229551
stone_masonry,stone_masonry,MWE_COMPOUND_NOUN,0.47230906249245314,3.6486050770430065
cyborg_design,cyborg_design,MWE_COMPOUND_NOUN,0.5537386158342218,4.782949035884765
clerks_of_court,clerks_of_court,MWE_COMPOUND_NOUN,2.7606979574546804,1.4667812871836072
constitutional_monarchy,constitutional_monarchy,MWE_COMPOUND_NOUN,0.3856892744849797,0.9972826451849046
drug_store,drug_store,MWE_COMPOUND_NOUN,0.48154022869693874,2.557919051662113
patrol_boat,patrol_boat,MWE_COMPOUND_NOUN,0.19400094916584815,2.032422228316498
organic_agriculture,organic_agriculture,MWE_COMPOUND_NOUN,0.36372258060539775,2.371315240268994
picture_cover_editions,picture_cover_editions,MWE_COMPOUND_NOUN,0.35040903353382763,0.8233453496595461
food_safety,food_safety,MWE_COMPOUND_NOUN,0.3846939440071158,2.3870944965612484
station_id,station_id,MWE_COMPOUND_NOUN,0.5058552703881813,2.1223922998602305
picture_cover,picture_cover,MWE_COMPOUND_NOUN,0.49851340920330317,2.498943086352708
covenant_schools,covenant_schools,MWE_COMPOUND_NOUN,0.17944020320151222,1.6812567453244611
professional_degree,professional_degree,MWE_COMPOUND_NOUN,0.48937411166560496,1.6670170576274856
second_generation_racer,second_generation_racer,MWE_COMPOUND_NOUN,0.46201861094669244,2.507172029103508
make_amends,make_amends,MWE_LVC,0.8327013212513535,2.442278164215534
drug_manufacturers,drug_manufacturers,MWE_COMPOUND_NOUN,0.31563958051233054,2.076366624521546
attracted_notice,attracted_notice,MWE_LVC,0.18168604770592597,0.6606351272071445
rice_protein,rice_protein,MWE_COMPOUND_NOUN,0.1157333710258195,1.7044996993710504
report_card,report_card,MWE_COMPOUND_NOUN,0.25938868239285223,2.3825052726978386
take_his_food,take_his_food,MWE_LVC,2.133666110853726,2.9513987220870375
fusion_fuel,fusion_fuel,MWE_COMPOUND_NOUN,0.16204999299984557,1.069087680521107
military_training,military_training,MWE_COMPOUND_NOUN,0.2032754669930683,1.3192952647011964
fm_programmer,fm_programmer,MWE_COMPOUND_NOUN,0.5564566653612839,2.286121101780481
electrical_grid,electrical_grid,MWE_COMPOUND_NOUN,0.1409507153085787,2.373520642986069
white_noise,white_noise,MWE_COMPOUND_NOUN,0.5977762238225104,1.246979762020218
school_health_nurse,school_health_nurse,MWE_COMPOUND_NOUN,0.8083939478438439,1.5089464576269764
office_candy_machine,office_candy_machine,MWE_COMPOUND_NOUN,0.545714310058233,1.7757026064943982
body_temperatures,body_temperatures,MWE_COMPOUND_NOUN,0.659800878646164,1.4946784288789345
office_holders,office_holders,,0.5477940517099011,3.6800936382522935
sound_module,sound_module,MWE_COMPOUND_NOUN,0.4026380107118552,3.582820705931292
xenon_flash_lamps,xenon_flash_lamps,MWE_COMPOUND_NOUN,0.22905705289148673,0.4747592132555196
human_consumption,human_consumption,MWE_COMPOUND_NOUN,0.46924971338376964,5.127298146952934
tobacco_processing_plant,tobacco_processing_plant,MWE_COMPOUND_NOUN,0.13134988214561388,2.44684156942026
tone_set,tone_set,MWE_COMPOUND_NOUN,1.138824255073297,2.860364431461487
desert_front,desert_front,MWE_COMPOUND_NOUN,0.6966521648478888,5.780939924089854
ruling_monarch,ruling_monarch,MWE_COMPOUND_NOUN,0.13366997432482736,0.475480215218257
cult_status,cult_status,MWE_COMPOUND_NOUN,0.08046494437641773,1.4980975303370607
spirit_forms,spirit_forms,MWE_COMPOUND_NOUN,0.8177475429477,1.8758010122966136
book_offers,book_offers,MWE_COMPOUND_NOUN,0.9900438036474698,1.485455524441577
football_games,football_games,MWE_COMPOUND_NOUN,0.6636775391357237,1.6043941379580016
heavy_metal_band,heavy_metal_band,MWE_COMPOUND_NOUN,0.3007318232879772,1.288561194311702
carbon_dioxide,carbon_dioxide,MWE_COMPOUND_NOUN,0.05056021005692125,1.5071188693779267
take_control,take_control,MWE_LVC,1.0256609751418837,3.0388661523895717
final_exams,final_exams,MWE_COMPOUND_NOUN,0.6291089102186521,1.5103886901297958
time_flows,time_flows,,1.800038942480412,1.0976879542984883
a_well_plate,a_well_plate,,2.7002280350393657,1.6153034678214495
tv_side,tv_side,MWE_COMPOUND_NOUN,0.5328939285735015,1.287321566318222
