mwe,type,distance,baseline
presented_his_credentials,presented_his_credentials,MWE_LVC,1.6507761455454488,5.141340673533121
construction_phase,construction_phase,MWE_COMPOUND_NOUN,1.4033052870293405,2.302059335411449
resource_rights,resource_rights,MWE_COMPOUND_NOUN,0.3824418636077253,3.3641886129833742
horror_film,horror_film,MWE_COMPOUND_NOUN,1.4035917043585895,1.812265641057624
data_collection,data_collection,MWE_COMPOUND_NOUN,2.2976174693288813,3.090671615131248
low_powered,low_powered,MWE_COMPOUND_ADJ,1.7472640697569153,3.9205726792281252
military_guerrilla_groups,military_guerrilla_groups,MWE_COMPOUND_NOUN,1.3355511054143323,3.523055655274552
cover_stories,cover_stories,MWE_COMPOUND_NOUN,2.1408360609575516,5.545438580378562
cerebral_cortical_activity,cerebral_cortical_activity,MWE_COMPOUND_NOUN,0.18574994822999127,4.165937454664557
sweet_natured,sweet_natured,MWE_COMPOUND_ADJ,0.09174910465639431,3.04532120220495
indirect_drive,indirect_drive,MWE_COMPOUND_NOUN,0.8796667701911333,1.8999361388067755
control_arrangements,control_arrangements,MWE_COMPOUND_NOUN,1.818339301014596,0.2956714495060353
light_intensity,light_intensity,MWE_COMPOUND_NOUN,1.3488717396337209,4.100345088987754
takes_care,takes_care,MWE_LVC,1.4329499139474486,3.8742921196800584
vacuum_chamber,vacuum_chamber,MWE_COMPOUND_NOUN,0.33578713318857234,5.682912727240317
staff_writer,staff_writer,MWE_COMPOUND_NOUN,1.5352390336361303,3.4956851937718874
head_organizers,head_organizers,MWE_COMPOUND_NOUN,1.530784220812408,4.1981962476302845
time_displacement_field,time_displacement_field,MWE_COMPOUND_NOUN,2.0820505103442826,4.119727341900797
get_revenge,get_revenge,MWE_LVC,1.445302763746839,2.556406961286485
democratic_republic,democratic_republic,MWE_COMPOUND_NOUN,1.6677842905692275,3.856530289458906
elk_antlers,elk_antlers,MWE_COMPOUND_NOUN,0.5281544348199683,3.360572672576803
bacterial_growth,bacterial_growth,MWE_COMPOUND_NOUN,0.19108391424842652,2.171914230321262
teenage_parties_getting_out,teenage_parties_getting_out,MWE_COMPOUND_NOUN,1.6732339712808024,1.057225362275707
alpha_particles,alpha_particles,MWE_COMPOUND_NOUN,0.0839002221585259,4.29564490328123
provincial_election,provincial_election,MWE_COMPOUND_NOUN,1.173873074144092,0.48923494763967956
away_fans,away_fans,MWE_COMPOUND_NOUN,2.4761322003349298,0.3182796173775506
given_instruction,given_instruction,MWE_LVC,1.658154448868078,2.4939617041247844
reach_some_firm_conclusions,reach_some_firm_conclusions,MWE_LVC,1.6285267090426585,4.296905021889592
touch_and_go_approach,touch_and_go_approach,MWE_COMPOUND_NOUN,2.19284476337019,4.558287299799016
motion_picture_achieved_a_considerable_success,motion_picture_achieved_a_considerable_success,MWE_COMPOUND_NOUN,1.3803778653222798,3.8438953277895065
health_department,health_department,MWE_COMPOUND_NOUN,1.7488604030180628,3.2616014797698685
energy_consumption,energy_consumption,MWE_COMPOUND_NOUN,0.777902063543188,3.648961921577286
offer_visual_representations,offer_visual_representations,MWE_LVC,0.5772763838403385,3.483280177195052
ordinary_looking,ordinary_looking,MWE_COMPOUND_ADJ,0.9407385442866154,4.629628172662897
make_a_concert,make_a_concert,MWE_LVC,2.9689551122232287,4.004376294610685
planetary_force_fields,planetary_force_fields,MWE_COMPOUND_NOUN,0.42610601794741176,3.7678756785361176
federal_agencies,federal_agencies,MWE_COMPOUND_NOUN,1.03258967251554,4.712011930305674
spatial_filter,spatial_filter,MWE_COMPOUND_NOUN,0.7051165864623028,4.3367704677088925
press_secretary,press_secretary,MWE_COMPOUND_NOUN,1.2748401016976603,4.062669198862123
higher_education,higher_education,MWE_COMPOUND_NOUN,1.3917332325762903,1.6097377554769599
atp_test,atp_test,MWE_COMPOUND_NOUN,0.2554533435673724,4.474686979426159
article_of_faith,article_of_faith,MWE_COMPOUND_NOUN,3.3518376237141756,6.790869192568578
cultural_institutions,cultural_institutions,,0.5232302929511535,3.9942849660847934
reservoir_side,reservoir_side,MWE_COMPOUND_NOUN,1.2850602554169397,5.065717073491768
associative_life,associative_life,MWE_COMPOUND_NOUN,1.8691209096872257,0.8226920364747674
high_powered,high_powered,,1.8596876711300208,1.5017893242762115
makes_fun,makes_fun,MWE_LVC,1.4589901560119418,2.3169153876000737
public_service,public_service,MWE_COMPOUND_NOUN,2.1753815026722325,3.2652748474822144
family_clans,family_clans,MWE_COMPOUND_NOUN,1.9256713117353388,4.566552261037095
renewal_process,renewal_process,MWE_COMPOUND_NOUN,1.4598640364707771,4.721609956864183
drug_usage,drug_usage,MWE_COMPOUND_NOUN,1.2666681446607275,0.28327988083342587
random_chance,random_chance,MWE_COMPOUND_NOUN,0.9976600917902851,2.2935131848990973
government_officials_gave_two_reasons,government_officials_gave_two_reasons,MWE_COMPOUND_NOUN,2.4382841547402228,5.4246620336557365
made_much_of_trade,made_much_of_trade,MWE_LVC,2.8406972380905016,5.1094939700857855
grain_elevators,grain_elevators,MWE_COMPOUND_NOUN,0.16175737695388118,3.7299891592977854
gave_talks,gave_talks,MWE_LVC,1.6505481897260676,3.162673304755646
musical_film,musical_film,MWE_COMPOUND_NOUN,2.5375291111857226,1.7496968224821123
two_beam_system,two_beam_system,MWE_COMPOUND_NOUN,2.2327995137148386,3.1075237665099196
shipping_business,shipping_business,MWE_COMPOUND_NOUN,0.9022638754160283,4.439487305451836
do_business,do_business,MWE_LVC,2.6997353359994385,3.7107341638926385
general_election,general_election,MWE_COMPOUND_NOUN,2.0235151875420283,2.6934516817255134
shield_fighting,shield_fighting,MWE_COMPOUND_NOUN,1.9249509986564588,3.8843597868938455
millimetre_grid,millimetre_grid,MWE_COMPOUND_NOUN,0.3189384984914803,4.044664029691589
psychiatric_hospital,psychiatric_hospital,MWE_COMPOUND_NOUN,0.416237776600707,1.583702331192955
broadcasting_interests,broadcasting_interests,MWE_COMPOUND_NOUN,0.7903717514302999,3.1905890912488246
target_chamber,target_chamber,MWE_COMPOUND_NOUN,1.0608416700866583,3.6211619271238065
olive_producer,olive_producer,MWE_COMPOUND_NOUN,0.1280937714020475,0.7744350943558795
audio_cd,audio_cd,MWE_COMPOUND_NOUN,0.7690323847290176,0.5272493294874827
threshold_signal,threshold_signal,MWE_COMPOUND_NOUN,1.3639976550424306,4.049999106087802
ersatz_bomb,ersatz_bomb,MWE_COMPOUND_NOUN,0.6621836965504738,4.201712537115075
guerrilla_movement,guerrilla_movement,MWE_COMPOUND_NOUN,1.492185571488094,3.409729421144293
police_departments,police_departments,MWE_COMPOUND_NOUN,1.1854304567226834,1.3008429954844667
lawn_bowls_club,lawn_bowls_club,MWE_COMPOUND_NOUN,0.7981410460517337,4.476571848160153
posed_serious_threats,posed_serious_threats,MWE_LVC,0.6060982445110142,5.050275186272229
have_an_affair,have_an_affair,MWE_LVC,3.1896632040635056,2.9838614680901316
inaugural_ball,inaugural_ball,MWE_COMPOUND_NOUN,0.33000486355506947,2.7151617025024493
congressional_candidates,congressional_candidates,MWE_COMPOUND_NOUN,0.579322469246619,3.1123980257004407
record_shelves,record_shelves,MWE_COMPOUND_NOUN,1.251861350276459,5.611340901431938
back_child_support,back_child_support,MWE_COMPOUND_NOUN,3.146216889638376,3.943019341548555
voice_teacher,voice_teacher,MWE_COMPOUND_NOUN,1.4724524693541043,3.397953765907652
neutrophil_infiltration,neutrophil_infiltration,MWE_COMPOUND_NOUN,0.4656838738028192,0.8583059520503165
aid_station,aid_station,MWE_COMPOUND_NOUN,1.5093571810587116,0.32162186004063836
tear_gas_canister,tear_gas_canister,MWE_COMPOUND_NOUN,0.4015581519236452,4.43221912316009
civil_rights_movement,civil_rights_movement,MWE_COMPOUND_NOUN,1.0187810062497349,1.0281716949940802
sale_authority,sale_authority,MWE_COMPOUND_NOUN,0.5017279523626326,0.6269953930979079
declaration_of_independence,declaration_of_independence,MWE_COMPOUND_NOUN,1.6939120379644537,3.1678210297630454
widely_respected,widely_respected,MWE_COMPOUND_ADJ,1.0812478950779507,1.97143118354078
social_development,social_development,MWE_COMPOUND_NOUN,1.6625609709379834,2.161246359013243
take_a_turn,take_a_turn,MWE_LVC,3.091599826120056,0.29037216777439256
replace_namely,replace_namely,,0.20820286078185862,1.4446281402201744
slowdown_issues,slowdown_issues,MWE_COMPOUND_NOUN,0.7000647720509511,7.172111666250184
meningitis_outbreak,meningitis_outbreak,MWE_COMPOUND_NOUN,0.24179026737805223,2.6346796419111373
gets_in_trouble,gets_in_trouble,MWE_LVC,1.7923988340559454,3.149167082484033
health_and_safety_video,health_and_safety_video,MWE_COMPOUND_NOUN,1.9760478215208066,0.28680332261848007
centre_city,centre_city,MWE_COMPOUND_NOUN,2.1422149499396643,3.605695691844501
armor_rating,armor_rating,MWE_COMPOUND_NOUN,0.7549936177649121,3.277040558627251
physical_form,physical_form,MWE_COMPOUND_NOUN,1.809095021558154,0.7995346890754645
space_pirates,space_pirates,MWE_COMPOUND_NOUN,1.3972409761504996,2.4124637961043063
particle_accelerators,particle_accelerators,MWE_COMPOUND_NOUN,0.23138131678897497,4.43955654219743
silent_films,silent_films,MWE_COMPOUND_NOUN,0.8048265190805097,1.1143380849037692
date_settings,date_settings,MWE_COMPOUND_NOUN,0.5859447534915301,3.9246165845328123
new_age_music,new_age_music,MWE_COMPOUND_NOUN,3.1394281732470004,4.2278333649385935
maximum_security_prison_planet,maximum_security_prison_planet,MWE_COMPOUND_NOUN,0.8006104562192684,0.3897288962676492
brain_damage,brain_damage,MWE_COMPOUND_NOUN,0.17402626384902367,1.5505416030552035
senses_of_humor,senses_of_humor,MWE_COMPOUND_NOUN,1.7512609525008924,4.227818263529784
cabinet_colleagues,cabinet_colleagues,MWE_COMPOUND_NOUN,0.5225743329070517,2.6515632569190197
roman_a_clef,roman_a_clef,MWE_OTHER,1.5426767903781187,4.235013827866092
one_sided,one_sided,MWE_COMPOUND_ADJ,1.711953572633104,3.108676732091646
drug_quality_inspectors,drug_quality_inspectors,MWE_COMPOUND_NOUN,1.3201141910512053,0.34471637370742914
rock_and_roll,rock_and_roll,MWE_COMPOUND_NOUN,1.4064531012794006,4.257717976000758
had_a_meeting,had_a_meeting,MWE_LVC,3.939495293898446,2.574575278838822
fast_ignition_approach,fast_ignition_approach,MWE_COMPOUND_NOUN,1.702854914103241,5.12809333819647
order_cut,order_cut,MWE_COMPOUND_NOUN,2.747963544647927,2.6836337463076068
holds_more_than_events,holds_more_than_events,MWE_LVC,2.7904040132964507,1.073344350305623
made_a_serious_commitment,made_a_serious_commitment,MWE_LVC,2.176532856949931,4.2828909708074505
television_cameras,television_cameras,MWE_COMPOUND_NOUN,0.6204621798665493,5.111404576047859
hooper_ratings,hooper_ratings,MWE_COMPOUND_NOUN,0.25374575460389487,2.068982645683139
twilight_sleep,twilight_sleep,MWE_COMPOUND_NOUN,0.19659091463557007,4.379786741464246
educational_system,educational_system,MWE_COMPOUND_NOUN,2.0333697866071976,3.3973909955617416
localization_purposes,localization_purposes,MWE_COMPOUND_NOUN,0.10924326022803418,1.2354913965519954
duck_meat,duck_meat,MWE_COMPOUND_NOUN,0.20089854631318274,3.48586479724415
fbi_special_agent,fbi_special_agent,MWE_COMPOUND_NOUN,0.6806106412546832,1.2383231642071466
trademark_sound,trademark_sound,MWE_COMPOUND_NOUN,1.119716036012814,3.7870567110877813
blood_pudding,blood_pudding,MWE_COMPOUND_NOUN,0.5355426969712593,3.305337653290658
learned_man,learned_man,MWE_COMPOUND_NOUN,2.431794349557596,4.365324497943308
holtzman_field,holtzman_field,MWE_COMPOUND_NOUN,1.6836482917039859,2.2807433045406493
chess_pieces,chess_pieces,MWE_COMPOUND_NOUN,0.5970887520754349,2.938561292875478
city_garbage_workers,city_garbage_workers,MWE_COMPOUND_NOUN,1.9619318105997523,0.6890834908608681
wheat_gluten,wheat_gluten,MWE_COMPOUND_NOUN,0.16761013580628112,2.4670123995916597
down_payment,down_payment,MWE_COMPOUND_NOUN,1.8541992267005047,5.133727933892485
animated_series,animated_series,MWE_COMPOUND_NOUN,1.0561365995856076,1.5229625649253495
a_m_phd,a_m_phd,MWE_OTHER,2.0439561792153635,5.153920781656524
had_no_intentions,had_no_intentions,MWE_LVC,3.1085999408724354,4.542149846436048
radio_show_host,radio_show_host,MWE_COMPOUND_NOUN,2.6067533926331086,2.2301743342590963
national_history,national_history,MWE_COMPOUND_NOUN,3.586835803157429,4.924955807101116
tv_series,tv_series,MWE_COMPOUND_NOUN,2.6816409443827482,0.8287962037461323
coming_to_terms,coming_to_terms,MWE_IDIOM,2.7621526240589764,0.2780517047601039
came_under_fire,came_under_fire,MWE_LVC,3.1762511932511814,5.136618522712778
stock_cars_races,stock_cars_races,MWE_COMPOUND_NOUN,1.079402823714473,3.5428881704884514
cultural_organization,cultural_organization,MWE_COMPOUND_NOUN,1.2336686928780758,4.231030514302396
writing_den,writing_den,MWE_COMPOUND_NOUN,0.599624870158627,3.4587184162886113
taking_root,taking_root,MWE_LVC,0.977532526951789,5.205640442315719
power_densities,power_densities,MWE_COMPOUND_NOUN,1.769560566513195,1.3955385924817703
personal_life,personal_life,MWE_COMPOUND_NOUN,3.0265310502404397,5.1721171915053334
purpose_made_membrane_filters,purpose_made_membrane_filters,MWE_COMPOUND_ADJ,1.4147340782928297,0.6405841780851289
legal_support,legal_support,MWE_COMPOUND_NOUN,2.5470537330509933,3.7457876460270674
sietch_communities,sietch_communities,MWE_COMPOUND_NOUN,0.30977963496774613,3.878070033052266
election_day,election_day,MWE_COMPOUND_NOUN,2.9877191274588126,2.9991292332210366
laser_power,laser_power,MWE_COMPOUND_NOUN,3.271510011356912,2.4678119176817344
cheat_code,cheat_code,MWE_COMPOUND_NOUN,0.6116520563764173,2.7486396564304316
presidential_nomination_process,presidential_nomination_process,MWE_COMPOUND_NOUN,1.5400776549993618,0.4254861141670783
newstalk_format,newstalk_format,MWE_COMPOUND_NOUN,0.8816931277622903,2.792640266193804
period_recreations,period_recreations,MWE_COMPOUND_NOUN,1.359019377501844,4.853218316656383
human_rights,human_rights,MWE_COMPOUND_NOUN,2.3758469073688233,2.5828737323578164
audio_muting_control_voltage,audio_muting_control_voltage,MWE_COMPOUND_NOUN,0.9426767318854923,4.412386261478703
us_representative,us_representative,MWE_COMPOUND_NOUN,1.5479364842939294,2.0273876230472063
temperature_instability,temperature_instability,MWE_COMPOUND_NOUN,0.35596839973971,3.9187322748751288
make_better_use,make_better_use,MWE_LVC,3.1968559579693654,1.9753473772298888
computer_industries,computer_industries,MWE_COMPOUND_NOUN,0.2044856987450467,4.738362902518443
inner_voice,inner_voice,MWE_COMPOUND_NOUN,0.8195113131992139,0.9878838130195273
liqueur_company,liqueur_company,MWE_COMPOUND_NOUN,1.4520492612040579,4.2277367018876655
top_and,top_and,,1.9309568069926497,2.3450034705183267
political_parties,political_parties,MWE_COMPOUND_NOUN,1.957159318277896,2.8384281716162905
city_centre,city_centre,MWE_COMPOUND_NOUN,2.235118883669278,4.461756420519949
oligodendroglial_precursors,oligodendroglial_precursors,MWE_COMPOUND_NOUN,0.691177087871842,2.228714728030037
bodily_harm,bodily_harm,MWE_COMPOUND_NOUN,0.10171456460851613,8.24143345827029
seal_presence,seal_presence,MWE_COMPOUND_NOUN,1.4512224755092686,3.7564917692515976
cardiac_surgery,cardiac_surgery,MWE_COMPOUND_NOUN,0.34815398587693913,2.6179906013511585
low_man_on_the_totem_pole,low_man_on_the_totem_pole,MWE_IDIOM,2.3467290009325095,4.142402179628144
meets_local_and_international_standards,meets_local_and_international_standards,MWE_LVC,2.7512861499933585,2.5311355835821985
heart_surgery,heart_surgery,MWE_COMPOUND_NOUN,0.6695930701679939,3.1196826515080027
maiden_speech,maiden_speech,MWE_COMPOUND_NOUN,0.2970871284833794,0.3595491112866224
football_ground,football_ground,MWE_COMPOUND_NOUN,2.131724359534729,1.6135231135688761
piglet_model,piglet_model,MWE_COMPOUND_NOUN,0.7081029604220702,4.937061183264393
rotten_boroughs,rotten_boroughs,MWE_COMPOUND_NOUN,0.4744612724356436,2.9831824895232266
school_use,school_use,MWE_COMPOUND_NOUN,3.79180887743017,3.8095840451883984
temple_life,temple_life,MWE_COMPOUND_NOUN,2.375195181095072,4.5279644106119035
generic_experiment,generic_experiment,MWE_COMPOUND_NOUN,0.22440211639432012,3.5881429375140566
free_expression,free_expression,MWE_COMPOUND_NOUN,1.3832815062025519,1.1343287157565922
atp_tests,atp_tests,MWE_COMPOUND_NOUN,0.19848313477346136,1.614392764903882
public_bribery,public_bribery,MWE_COMPOUND_NOUN,1.111966582307445,3.689451959543585
committed_the_robbery,committed_the_robbery,MWE_LVC,1.8432084076413544,0.43441407534977494
farewell_wishes,farewell_wishes,MWE_COMPOUND_NOUN,0.12042599422363097,2.2243826532260584
business_center,business_center,MWE_COMPOUND_NOUN,1.6984267045477708,0.24379257758594702
literary_work,literary_work,MWE_COMPOUND_NOUN,2.0687757788292935,3.1263339474230833
widely_known,widely_known,MWE_COMPOUND_ADJ,2.5506710861470356,4.2111678126005625
battle_weary,battle_weary,MWE_COMPOUND_ADJ,0.8543254219490956,1.5498011975889034
microbiological_analytical_procedure,microbiological_analytical_procedure,MWE_COMPOUND_NOUN,0.3117113902303432,0.36456767419095176
national_government,national_government,MWE_COMPOUND_NOUN,3.9633140537403166,0.395123085145629
fnart_jiz_powder,fnart_jiz_powder,MWE_COMPOUND_NOUN,0.19909364851524297,3.750329945609987
culture_medium,culture_medium,MWE_COMPOUND_NOUN,1.3197924875793923,2.2508044249230093
temperate_zone,temperate_zone,MWE_COMPOUND_NOUN,0.40965108714764803,3.7755423638348975
cation_exchange,cation_exchange,MWE_COMPOUND_NOUN,1.4908239097952682,1.5721586452756604
hold_the,hold_the,MWE_LVC,2.1165987743766532,2.2731740549660953
government_allowances,government_allowances,MWE_COMPOUND_NOUN,1.6006007128478352,4.364053676781828
nuclear_fusion,nuclear_fusion,MWE_COMPOUND_NOUN,0.29449520643976534,3.7865268329693635
stone_masonry,stone_masonry,MWE_COMPOUND_NOUN,1.4140576206408637,5.507059499085606
cyborg_design,cyborg_design,MWE_COMPOUND_NOUN,0.7538946792608038,0.3917537000859085
clerks_of_court,clerks_of_court,MWE_COMPOUND_NOUN,2.1020586835485036,0.9309749583415227
constitutional_monarchy,constitutional_monarchy,MWE_COMPOUND_NOUN,0.7252695859854458,1.4598979384093946
drug_store,drug_store,MWE_COMPOUND_NOUN,1.239714618032614,4.217253631290748
patrol_boat,patrol_boat,MWE_COMPOUND_NOUN,0.47777890079617363,1.4739087785334613
organic_agriculture,organic_agriculture,MWE_COMPOUND_NOUN,0.8870022074837243,2.795702060721778
picture_cover_editions,picture_cover_editions,MWE_COMPOUND_NOUN,0.9696282172740229,1.0038408113391288
food_safety,food_safety,MWE_COMPOUND_NOUN,0.8449688923547718,1.5664954478197501
station_id,station_id,MWE_COMPOUND_NOUN,1.3851050456920229,3.2519309500450655
picture_cover,picture_cover,MWE_COMPOUND_NOUN,1.3460093954733376,4.301346687402563
covenant_schools,covenant_schools,MWE_COMPOUND_NOUN,0.7150718068197767,4.153578757935859
professional_degree,professional_degree,MWE_COMPOUND_NOUN,1.1229180916799988,3.0548461816625068
second_generation_racer,second_generation_racer,MWE_COMPOUND_NOUN,1.8234796710313677,3.5698157968220148
make_amends,make_amends,MWE_LVC,1.4812626155413837,1.8017500703743565
drug_manufacturers,drug_manufacturers,MWE_COMPOUND_NOUN,1.1431294222933597,3.780861339580705
attracted_notice,attracted_notice,MWE_LVC,0.3123451749399212,2.1474919051786903
rice_protein,rice_protein,MWE_COMPOUND_NOUN,0.4141461554367008,1.8342587262998091
report_card,report_card,MWE_COMPOUND_NOUN,0.7380582413336361,3.452813951798301
take_his_food,take_his_food,MWE_LVC,3.0084338809735462,5.492471953311552
military_training,military_training,MWE_COMPOUND_NOUN,0.7748121840154231,2.363549894669879
fusion_fuel,fusion_fuel,MWE_COMPOUND_NOUN,0.7144153029353794,3.902124802856515
fm_programmer,fm_programmer,MWE_COMPOUND_NOUN,1.0221941647182302,3.3117046984619574
electrical_grid,electrical_grid,MWE_COMPOUND_NOUN,0.2620657540465752,4.41235038829681
school_health_nurse,school_health_nurse,MWE_COMPOUND_NOUN,2.1199047210368267,2.00104983499637
white_noise,white_noise,MWE_COMPOUND_NOUN,1.7585792556141022,2.3357717459993816
office_candy_machine,office_candy_machine,MWE_COMPOUND_NOUN,1.3659257414173571,3.9995154443434773
body_temperatures,body_temperatures,MWE_COMPOUND_NOUN,1.6366809715409567,1.427871845385292
office_holders,office_holders,,1.3844154900560923,3.7671801234237523
sound_module,sound_module,MWE_COMPOUND_NOUN,0.6810981238566144,3.795808550737378
xenon_flash_lamps,xenon_flash_lamps,MWE_COMPOUND_NOUN,0.23526435160167292,4.396391471159387
human_consumption,human_consumption,MWE_COMPOUND_NOUN,1.6748140664061046,4.346869700444792
tobacco_processing_plant,tobacco_processing_plant,MWE_COMPOUND_NOUN,0.38475183495194526,3.360808265862694
tone_set,tone_set,MWE_COMPOUND_NOUN,2.7433856694741716,5.210452883024276
desert_front,desert_front,MWE_COMPOUND_NOUN,2.278759708728358,5.031884438420361
ruling_monarch,ruling_monarch,MWE_COMPOUND_NOUN,0.3194066212377257,0.29775363383508857
spirit_forms,spirit_forms,MWE_COMPOUND_NOUN,2.384440588211048,1.4641007219795363
cult_status,cult_status,MWE_COMPOUND_NOUN,0.2379984637828572,3.358213815309709
book_offers,book_offers,MWE_COMPOUND_NOUN,1.942234956557779,2.3037005055034827
football_games,football_games,MWE_COMPOUND_NOUN,2.174439665402446,0.3831799949018737
heavy_metal_band,heavy_metal_band,MWE_COMPOUND_NOUN,1.441881969306434,3.479011244523219
carbon_dioxide,carbon_dioxide,MWE_COMPOUND_NOUN,0.44244149566581115,2.819476426417677
take_control,take_control,MWE_LVC,2.8713556746679783,4.044448410828848
final_exams,final_exams,MWE_COMPOUND_NOUN,1.5405594055962264,2.4503683386752284
time_flows,time_flows,,2.414056135580426,0.0
a_well_plate,a_well_plate,,2.8274079562835555,3.2002573013153177
tv_side,tv_side,MWE_COMPOUND_NOUN,1.884975000327723,2.0511171799997197
morning_news_program,morning_news_program,MWE_COMPOUND_NOUN,2.138724760595695,2.8917634456360704
