mwe,type,distance,baseline
campaign_chairman,campaign_chairman,MWE_COMPOUND_NOUN,0.2799110461919108,1.669349725310428
frying_powder,frying_powder,MWE_COMPOUND_NOUN,0.14605949224716616,0.460639311288127
brought_him_in_contact,brought_him_in_contact,MWE_LVC,2.622639937871738,6.3713498479755435
took_the_lead,took_the_lead,MWE_LVC,0.6597771590534691,1.5715229749745945
series_of_books,series_of_books,MWE_COMPOUND_NOUN,3.466731569014361,0.46256575861924754
test_results,test_results,MWE_COMPOUND_NOUN,0.4180861016776328,0.31226265093347305
paperback_sales,paperback_sales,MWE_COMPOUND_NOUN,0.3062771261610961,2.3553023996062583
narcotics_officers,narcotics_officers,MWE_COMPOUND_NOUN,0.29870506406487324,1.6355321953196154
laser_beamlines,laser_beamlines,MWE_COMPOUND_NOUN,0.8231984493805246,2.726466573283084
wharf_area,wharf_area,MWE_COMPOUND_NOUN,0.707596899204978,7.434586646071322
football_club,football_club,MWE_COMPOUND_NOUN,0.5479357906782967,1.7906834220620909
enemy_territory,enemy_territory,MWE_COMPOUND_NOUN,0.0944298409614249,4.769037434378032
practical_accuracy,practical_accuracy,MWE_COMPOUND_NOUN,0.20482745121015886,2.1170521960995665
nomadic_wandering,nomadic_wandering,MWE_COMPOUND_NOUN,0.04760419708387066,1.0192055682986627
alternative_energy,alternative_energy,MWE_COMPOUND_NOUN,0.35800204234438393,0.47218882974081466
network_programs,network_programs,MWE_COMPOUND_NOUN,0.35595524701007003,0.9700888524470324
motion_picture_news,motion_picture_news,MWE_COMPOUND_NOUN,0.5182558305984926,1.7722573899050327
opposition_groups,opposition_groups,MWE_COMPOUND_NOUN,0.6930598161659641,1.5140795987120361
value_added,value_added,MWE_COMPOUND_ADJ,0.6893398174958778,2.129727010396168
private_interests,private_interests,MWE_COMPOUND_NOUN,0.3997528708083283,1.6174688137036832
made_one_appearance,made_one_appearance,MWE_LVC,1.8380000015339746,1.26630816087041
prohibition_laws,prohibition_laws,MWE_COMPOUND_NOUN,0.3496640113480368,0.46118196226218555
frying_oil,frying_oil,MWE_COMPOUND_NOUN,0.11363551377100385,2.0414157884448723
put_into_storage,put_into_storage,MWE_LVC,0.8290547904667634,4.683259606029009
intoxication_tests,intoxication_tests,MWE_COMPOUND_NOUN,0.06210824289496524,3.5713239056723767
fusion_yield,fusion_yield,MWE_COMPOUND_NOUN,0.051530616819032926,1.8975237423492228
stop_sarah,stop_sarah,,0.4670275764047558,0.35987344846904157
holtzman_effect,holtzman_effect,MWE_COMPOUND_NOUN,0.214465040007107,0.7060366971107097
social_class_system,social_class_system,MWE_COMPOUND_NOUN,0.6446244096602126,2.2953858881595486
made_significant_changes,made_significant_changes,MWE_LVC,1.0614089421857575,0.45110097862895404
cultural_movements,cultural_movements,MWE_COMPOUND_NOUN,0.12090477107211278,1.9587079640183729
presented_his_credentials,presented_his_credentials,MWE_LVC,1.7694611409986125,3.7087993593462283
construction_phase,construction_phase,MWE_COMPOUND_NOUN,0.6056313406483351,0.9863638242560399
resource_rights,resource_rights,MWE_COMPOUND_NOUN,0.07295373580564601,2.25657684016809
horror_film,horror_film,MWE_COMPOUND_NOUN,0.6119416467037523,0.8622108694188445
data_collection,data_collection,MWE_COMPOUND_NOUN,0.9497443021097838,1.083255659607648
low_powered,low_powered,MWE_COMPOUND_ADJ,0.2242070458900656,1.8833760718433266
military_guerrilla_groups,military_guerrilla_groups,MWE_COMPOUND_NOUN,0.33159182382930436,1.3970433871702053
cover_stories,cover_stories,MWE_COMPOUND_NOUN,0.5788301016906862,2.207991100956931
cerebral_cortical_activity,cerebral_cortical_activity,MWE_COMPOUND_NOUN,0.062271409787228116,2.2268024612960176
sweet_natured,sweet_natured,MWE_COMPOUND_ADJ,0.0904318902268442,1.0789849467314176
indirect_drive,indirect_drive,MWE_COMPOUND_NOUN,0.3401591023991568,0.7758198356403373
control_arrangements,control_arrangements,MWE_COMPOUND_NOUN,0.6065187562695402,0.3124439691912775
light_intensity,light_intensity,MWE_COMPOUND_NOUN,0.37777948588760085,1.976502316850653
takes_care,takes_care,MWE_LVC,0.46302437371265887,2.294302781882984
vacuum_chamber,vacuum_chamber,MWE_COMPOUND_NOUN,0.0783311330682124,2.3140748042407786
staff_writer,staff_writer,MWE_COMPOUND_NOUN,0.5422947113931685,1.401467564491594
head_organizers,head_organizers,MWE_COMPOUND_NOUN,0.7365933671780854,1.9531438291193508
time_displacement_field,time_displacement_field,MWE_COMPOUND_NOUN,1.4453427608188079,0.7553182959090824
get_revenge,get_revenge,MWE_LVC,0.7778540929880424,1.5914394183172667
democratic_republic,democratic_republic,MWE_COMPOUND_NOUN,0.5330206551389448,2.3827324242998835
elk_antlers,elk_antlers,MWE_COMPOUND_NOUN,0.1963976532599104,1.2318907669704322
bacterial_growth,bacterial_growth,MWE_COMPOUND_NOUN,0.2720178778766204,1.006845790861242
teenage_parties_getting_out,teenage_parties_getting_out,MWE_COMPOUND_NOUN,0.779625685902937,0.40833228658165144
alpha_particles,alpha_particles,MWE_COMPOUND_NOUN,0.05985507852513435,0.8797086930359392
provincial_election,provincial_election,MWE_COMPOUND_NOUN,0.30437249102333475,0.34136530372461693
away_fans,away_fans,MWE_COMPOUND_NOUN,0.9772447708144824,0.5371719515546209
given_instruction,given_instruction,MWE_LVC,0.6804262501182623,0.930324117136603
reach_some_firm_conclusions,reach_some_firm_conclusions,MWE_LVC,0.8382533662924504,3.6729428851316213
touch_and_go_approach,touch_and_go_approach,MWE_COMPOUND_NOUN,2.1040258488764754,2.9887192106470954
motion_picture_achieved_a_considerable_success,motion_picture_achieved_a_considerable_success,MWE_COMPOUND_NOUN,1.2661980697713067,1.6181636743175887
health_department,health_department,MWE_COMPOUND_NOUN,0.6197265904677239,1.5655564162977325
energy_consumption,energy_consumption,MWE_COMPOUND_NOUN,0.43453799952391975,1.8066270405794886
offer_visual_representations,offer_visual_representations,MWE_LVC,0.21395097447909778,1.258976869907863
ordinary_looking,ordinary_looking,MWE_COMPOUND_ADJ,0.5676990470914144,2.116312127335663
make_a_concert,make_a_concert,MWE_LVC,2.3860747930701542,2.2303758897396646
planetary_force_fields,planetary_force_fields,MWE_COMPOUND_NOUN,0.18189019990703797,1.7488522922536938
federal_agencies,federal_agencies,MWE_COMPOUND_NOUN,0.19739155992911653,1.987508288032279
spatial_filter,spatial_filter,MWE_COMPOUND_NOUN,0.2258727310256818,1.8872015405700575
press_secretary,press_secretary,MWE_COMPOUND_NOUN,0.4250737599670203,1.9987654576132736
higher_education,higher_education,MWE_COMPOUND_NOUN,0.48100165095740577,0.41741566892966536
atp_test,atp_test,MWE_COMPOUND_NOUN,0.059877378301408615,1.5754145152885957
article_of_faith,article_of_faith,MWE_COMPOUND_NOUN,3.2532760983475315,3.728568239850117
cultural_institutions,cultural_institutions,,0.13162294820528067,1.3691564221395598
reservoir_side,reservoir_side,MWE_COMPOUND_NOUN,0.42914512545670375,3.630458517411266
associative_life,associative_life,MWE_COMPOUND_NOUN,1.2392913146766584,0.4124223727781992
high_powered,high_powered,,0.36273128284964606,0.5235941236444503
makes_fun,makes_fun,MWE_LVC,0.4190219144648046,1.0142576648761397
public_service,public_service,MWE_COMPOUND_NOUN,0.9276914557921452,0.9646179995283106
family_clans,family_clans,MWE_COMPOUND_NOUN,1.1017931037142363,1.3385627625423473
renewal_process,renewal_process,MWE_COMPOUND_NOUN,0.46310617284106675,5.177934041386197
drug_usage,drug_usage,MWE_COMPOUND_NOUN,0.4005330892239117,0.4171347766741583
random_chance,random_chance,MWE_COMPOUND_NOUN,0.23222709374661696,0.861031072477643
government_officials_gave_two_reasons,government_officials_gave_two_reasons,MWE_COMPOUND_NOUN,1.3361610419898642,2.3596148834320405
made_much_of_trade,made_much_of_trade,MWE_LVC,2.4715561364005825,2.7469744163630283
grain_elevators,grain_elevators,MWE_COMPOUND_NOUN,0.17017598055836197,1.4539655347211637
gave_talks,gave_talks,MWE_LVC,0.6748090165274542,1.7038576023303704
musical_film,musical_film,MWE_COMPOUND_NOUN,0.6606816262824704,0.4734408755240722
two_beam_system,two_beam_system,MWE_COMPOUND_NOUN,1.1870433080166498,1.6447014161287756
shipping_business,shipping_business,MWE_COMPOUND_NOUN,0.3037799678179915,1.641723438918687
do_business,do_business,MWE_LVC,1.0711585490213387,3.147404634513173
general_election,general_election,MWE_COMPOUND_NOUN,0.9046545975959552,1.451341263434276
shield_fighting,shield_fighting,MWE_COMPOUND_NOUN,0.41329005617392967,1.5534492489692089
millimetre_grid,millimetre_grid,MWE_COMPOUND_NOUN,0.25369794042916466,2.1014249014975532
psychiatric_hospital,psychiatric_hospital,MWE_COMPOUND_NOUN,0.20923271078932668,0.6737442396926299
broadcasting_interests,broadcasting_interests,MWE_COMPOUND_NOUN,0.259551872587639,2.0814846846236943
target_chamber,target_chamber,MWE_COMPOUND_NOUN,0.2872935167198348,1.8136859095389146
olive_producer,olive_producer,MWE_COMPOUND_NOUN,0.1098564011607881,0.3339805319685565
audio_cd,audio_cd,MWE_COMPOUND_NOUN,0.3031336734004489,0.169333883968921
threshold_signal,threshold_signal,MWE_COMPOUND_NOUN,0.5631667147028933,2.059709325076478
ersatz_bomb,ersatz_bomb,MWE_COMPOUND_NOUN,0.38429368986687773,2.594962209488994
guerrilla_movement,guerrilla_movement,MWE_COMPOUND_NOUN,0.39446769459995074,1.0503749756720218
police_departments,police_departments,MWE_COMPOUND_NOUN,0.4564425987542136,0.7026110399595212
lawn_bowls_club,lawn_bowls_club,MWE_COMPOUND_NOUN,0.22320740270629222,1.559267791472972
posed_serious_threats,posed_serious_threats,MWE_LVC,0.37085415172964037,5.989087509732431
have_an_affair,have_an_affair,MWE_LVC,1.9450307756251284,1.4329500807299602
inaugural_ball,inaugural_ball,MWE_COMPOUND_NOUN,0.054291466507177706,1.4566385143267355
congressional_candidates,congressional_candidates,MWE_COMPOUND_NOUN,0.1971731165403894,1.2982874625286192
record_shelves,record_shelves,MWE_COMPOUND_NOUN,0.550259453459911,2.3479168059390436
back_child_support,back_child_support,MWE_COMPOUND_NOUN,1.4172557189819346,1.3846432889896227
voice_teacher,voice_teacher,MWE_COMPOUND_NOUN,0.5364410140325309,1.2773906634201613
neutrophil_infiltration,neutrophil_infiltration,MWE_COMPOUND_NOUN,0.1913425922161608,0.31285494870466724
aid_station,aid_station,MWE_COMPOUND_NOUN,0.7402405158460323,0.24311681153922693
tear_gas_canister,tear_gas_canister,MWE_COMPOUND_NOUN,0.38317487552233315,2.6794838346455827
civil_rights_movement,civil_rights_movement,MWE_COMPOUND_NOUN,0.139061732014958,0.3938453154691573
sale_authority,sale_authority,MWE_COMPOUND_NOUN,0.1466698204812428,0.40381011100144587
declaration_of_independence,declaration_of_independence,MWE_COMPOUND_NOUN,2.6479666956776478,1.516602687727079
widely_respected,widely_respected,MWE_COMPOUND_ADJ,0.24537889865012844,0.5432479096149381
social_development,social_development,MWE_COMPOUND_NOUN,0.7796400599021642,1.1093519303958506
take_a_turn,take_a_turn,MWE_LVC,2.5457186923026063,0.43864984508375254
replace_namely,replace_namely,,0.324975978360709,1.010891398846088
slowdown_issues,slowdown_issues,MWE_COMPOUND_NOUN,0.3391056221408014,3.567355358964116
meningitis_outbreak,meningitis_outbreak,MWE_COMPOUND_NOUN,0.07477331282282468,1.0996366462477505
gets_in_trouble,gets_in_trouble,MWE_LVC,2.326045084461033,1.7128846639925877
health_and_safety_video,health_and_safety_video,MWE_COMPOUND_NOUN,1.7494637330578975,0.4379474242463357
centre_city,centre_city,MWE_COMPOUND_NOUN,0.6283293190423712,1.1850207511461561
armor_rating,armor_rating,MWE_COMPOUND_NOUN,0.5491209349972462,0.8438404553895242
physical_form,physical_form,MWE_COMPOUND_NOUN,1.0920751676297287,0.5926085532102957
space_pirates,space_pirates,MWE_COMPOUND_NOUN,0.5413742853257808,0.6628955942786164
particle_accelerators,particle_accelerators,MWE_COMPOUND_NOUN,0.16548830572581252,1.9336395880398705
silent_films,silent_films,MWE_COMPOUND_NOUN,0.19693067180482576,0.28667042469881676
date_settings,date_settings,MWE_COMPOUND_NOUN,0.2938446965520222,2.13087887493893
new_age_music,new_age_music,MWE_COMPOUND_NOUN,1.6207614228360898,2.52896887799692
maximum_security_prison_planet,maximum_security_prison_planet,MWE_COMPOUND_NOUN,0.09331124610309575,0.25351208680455456
brain_damage,brain_damage,MWE_COMPOUND_NOUN,0.127849680913759,0.5944463713969496
senses_of_humor,senses_of_humor,MWE_COMPOUND_NOUN,2.6411688666558013,1.8396062945603333
cabinet_colleagues,cabinet_colleagues,MWE_COMPOUND_NOUN,0.22881465245969276,1.1646853775436523
roman_a_clef,roman_a_clef,MWE_OTHER,2.121220321553557,2.618366847026023
one_sided,one_sided,MWE_COMPOUND_ADJ,1.758761820790197,1.7194868109892558
drug_quality_inspectors,drug_quality_inspectors,MWE_COMPOUND_NOUN,0.26378677119050364,0.24499984299382724
rock_and_roll,rock_and_roll,MWE_COMPOUND_NOUN,2.118764535168313,1.932725202074004
had_a_meeting,had_a_meeting,MWE_LVC,3.323837800968233,0.6599348343025999
fast_ignition_approach,fast_ignition_approach,MWE_COMPOUND_NOUN,0.5441438091355589,2.782137394824346
order_cut,order_cut,MWE_COMPOUND_NOUN,1.2340238761520177,1.329241785147834
holds_more_than_events,holds_more_than_events,MWE_LVC,1.2959162973543807,0.3200940783222958
made_a_serious_commitment,made_a_serious_commitment,MWE_LVC,2.1418123211660904,1.225255870509911
television_cameras,television_cameras,MWE_COMPOUND_NOUN,0.21921279529831283,1.9502821554582817
hooper_ratings,hooper_ratings,MWE_COMPOUND_NOUN,0.3333077070793593,0.9412252461658687
twilight_sleep,twilight_sleep,MWE_COMPOUND_NOUN,0.14329252622607366,2.688739888337658
educational_system,educational_system,MWE_COMPOUND_NOUN,0.6772451784335567,1.3454113754829782
localization_purposes,localization_purposes,MWE_COMPOUND_NOUN,0.18475293089353145,0.45534984170086185
duck_meat,duck_meat,MWE_COMPOUND_NOUN,0.07555960531759018,0.9137462490669934
fbi_special_agent,fbi_special_agent,MWE_COMPOUND_NOUN,0.4594847443812593,0.9417443029256932
trademark_sound,trademark_sound,MWE_COMPOUND_NOUN,0.38289949625913594,1.3647198644971064
blood_pudding,blood_pudding,MWE_COMPOUND_NOUN,0.4037989214590599,1.7213392458542272
learned_man,learned_man,MWE_COMPOUND_NOUN,1.1827136336671908,2.442014256444052
holtzman_field,holtzman_field,MWE_COMPOUND_NOUN,0.4308983692983765,1.0549596313267156
chess_pieces,chess_pieces,MWE_COMPOUND_NOUN,0.18232661283051907,0.8272632083490722
city_garbage_workers,city_garbage_workers,MWE_COMPOUND_NOUN,0.816948852201763,0.39928366310181035
wheat_gluten,wheat_gluten,MWE_COMPOUND_NOUN,0.10308925978975696,1.235723875271899
down_payment,down_payment,MWE_COMPOUND_NOUN,0.620292852726033,2.765863208014272
animated_series,animated_series,MWE_COMPOUND_NOUN,0.7876898206081819,0.47606891907369886
a_m_phd,a_m_phd,MWE_OTHER,2.297064976191744,3.6969014264725804
had_no_intentions,had_no_intentions,MWE_LVC,1.8233936721274548,2.7606198743541275
radio_show_host,radio_show_host,MWE_COMPOUND_NOUN,0.9947331274246376,1.0166427448376345
national_history,national_history,MWE_COMPOUND_NOUN,1.549665516341672,7.496890310998688
tv_series,tv_series,MWE_COMPOUND_NOUN,1.0919370242634188,0.5758236320506479
coming_to_terms,coming_to_terms,MWE_IDIOM,2.745346709267924,0.250889490680658
came_under_fire,came_under_fire,MWE_LVC,0.9395017858101412,2.704552102474641
stock_cars_races,stock_cars_races,MWE_COMPOUND_NOUN,0.2558905937118874,1.6393224412777982
cultural_organization,cultural_organization,MWE_COMPOUND_NOUN,0.43961008731459983,1.9206867851349425
writing_den,writing_den,MWE_COMPOUND_NOUN,0.5085269240654815,1.3847637374173256
taking_root,taking_root,MWE_LVC,0.40184461869266097,3.713747390755462
power_densities,power_densities,MWE_COMPOUND_NOUN,0.8017206706235033,0.4542168035090732
personal_life,personal_life,MWE_COMPOUND_NOUN,1.7265746794199202,3.7703970547502013
purpose_made_membrane_filters,purpose_made_membrane_filters,MWE_COMPOUND_ADJ,0.5918275038072222,0.2091815981151306
legal_support,legal_support,MWE_COMPOUND_NOUN,0.8897233858705749,1.23215490740288
sietch_communities,sietch_communities,MWE_COMPOUND_NOUN,0.12406832371620889,1.8854845236617561
election_day,election_day,MWE_COMPOUND_NOUN,1.0705750413850026,1.3180272324770077
laser_power,laser_power,MWE_COMPOUND_NOUN,1.0803141292408889,0.8264019287568248
cheat_code,cheat_code,MWE_COMPOUND_NOUN,0.16095170199472883,0.5863359445914944
presidential_nomination_process,presidential_nomination_process,MWE_COMPOUND_NOUN,0.43842500781522237,0.2851957834996864
newstalk_format,newstalk_format,MWE_COMPOUND_NOUN,0.30129346710599275,1.0711203723886498
period_recreations,period_recreations,MWE_COMPOUND_NOUN,0.9166426166871143,1.3811456573055574
human_rights,human_rights,MWE_COMPOUND_NOUN,0.5463793244564621,1.3432787032395772
audio_muting_control_voltage,audio_muting_control_voltage,MWE_COMPOUND_NOUN,0.3862081624694124,1.2735822872476674
us_representative,us_representative,MWE_COMPOUND_NOUN,0.9170891399849037,0.6315882429478878
temperature_instability,temperature_instability,MWE_COMPOUND_NOUN,0.11585831556366595,2.1888455282732946
make_better_use,make_better_use,MWE_LVC,1.2476100482780845,0.8229168738833832
computer_industries,computer_industries,MWE_COMPOUND_NOUN,0.05456145037020186,6.3113081781675815
inner_voice,inner_voice,MWE_COMPOUND_NOUN,0.3089513915359502,0.34326527218173414
liqueur_company,liqueur_company,MWE_COMPOUND_NOUN,0.6680961100549084,2.0357210126876426
top_and,top_and,,3.0698724088976808,0.3738197504934698
political_parties,political_parties,MWE_COMPOUND_NOUN,0.5885350097530306,1.0088317712953927
city_centre,city_centre,MWE_COMPOUND_NOUN,0.7251817064151922,1.094509614098022
oligodendroglial_precursors,oligodendroglial_precursors,MWE_COMPOUND_NOUN,0.11019216422686323,0.6494096640318807
bodily_harm,bodily_harm,MWE_COMPOUND_NOUN,0.05930946995843076,4.295085644591619
seal_presence,seal_presence,MWE_COMPOUND_NOUN,0.5382155852818181,1.7850928374300312
cardiac_surgery,cardiac_surgery,MWE_COMPOUND_NOUN,0.10611309381033049,1.232947489921205
low_man_on_the_totem_pole,low_man_on_the_totem_pole,MWE_IDIOM,1.1416591796595987,3.0813476244653093
meets_local_and_international_standards,meets_local_and_international_standards,MWE_LVC,1.6326595460998967,0.9215153533392701
heart_surgery,heart_surgery,MWE_COMPOUND_NOUN,0.39226588114026695,1.3177378628596812
maiden_speech,maiden_speech,MWE_COMPOUND_NOUN,0.19133334199245045,0.4317230011210893
football_ground,football_ground,MWE_COMPOUND_NOUN,1.0363570212699384,0.5444212600229715
piglet_model,piglet_model,MWE_COMPOUND_NOUN,0.36193032272489967,7.450106837568908
rotten_boroughs,rotten_boroughs,MWE_COMPOUND_NOUN,0.1544940871190545,1.3178348258746237
school_use,school_use,MWE_COMPOUND_NOUN,1.628758231185034,2.1891407691340907
temple_life,temple_life,MWE_COMPOUND_NOUN,1.3021979491055689,4.941251347895693
generic_experiment,generic_experiment,MWE_COMPOUND_NOUN,0.04923772013659854,1.756583590547003
free_expression,free_expression,MWE_COMPOUND_NOUN,0.31765495994592935,0.30647573632508
atp_tests,atp_tests,MWE_COMPOUND_NOUN,0.13766389781184465,0.5506779347676825
public_bribery,public_bribery,MWE_COMPOUND_NOUN,0.7198712264445289,1.251866088259443
committed_the_robbery,committed_the_robbery,MWE_LVC,0.194209259000297,0.28325557879236907
farewell_wishes,farewell_wishes,MWE_COMPOUND_NOUN,0.0866828455520468,0.7778793395205971
business_center,business_center,MWE_COMPOUND_NOUN,0.6487627321201489,0.17012728557759335
literary_work,literary_work,MWE_COMPOUND_NOUN,1.3747513079519147,1.351400088865618
widely_known,widely_known,MWE_COMPOUND_ADJ,1.628997920351113,2.7384075351274864
battle_weary,battle_weary,MWE_COMPOUND_ADJ,0.507181058392612,0.6412853659487328
microbiological_analytical_procedure,microbiological_analytical_procedure,MWE_COMPOUND_NOUN,0.1786285224726941,0.23420485120722842
national_government,national_government,MWE_COMPOUND_NOUN,1.6708472901735363,0.25841657325527706
fnart_jiz_powder,fnart_jiz_powder,MWE_COMPOUND_NOUN,0.20087862839867593,2.3654307622891864
culture_medium,culture_medium,MWE_COMPOUND_NOUN,0.5041096725418487,0.3995486166137982
temperate_zone,temperate_zone,MWE_COMPOUND_NOUN,0.0848850356452773,0.9998744923689172
cation_exchange,cation_exchange,MWE_COMPOUND_NOUN,0.1790305438821823,1.0638205207848737
hold_the,hold_the,MWE_LVC,0.1113573473316871,0.8721298200680906
government_allowances,government_allowances,MWE_COMPOUND_NOUN,1.0706013128526186,2.2193919856636413
nuclear_fusion,nuclear_fusion,MWE_COMPOUND_NOUN,0.15117950710000347,2.0458056984432806
stone_masonry,stone_masonry,MWE_COMPOUND_NOUN,0.47230906249245314,2.3083732829640007
cyborg_design,cyborg_design,MWE_COMPOUND_NOUN,0.5537386158342218,0.4855720920882912
clerks_of_court,clerks_of_court,MWE_COMPOUND_NOUN,2.7606979574546804,0.476708693342171
constitutional_monarchy,constitutional_monarchy,MWE_COMPOUND_NOUN,0.3856892744849797,0.9391048621501221
drug_store,drug_store,MWE_COMPOUND_NOUN,0.48154022869693874,2.3607861387021063
patrol_boat,patrol_boat,MWE_COMPOUND_NOUN,0.19400094916584815,0.7227006821402621
organic_agriculture,organic_agriculture,MWE_COMPOUND_NOUN,0.36372258060539775,0.884458915130036
picture_cover_editions,picture_cover_editions,MWE_COMPOUND_NOUN,0.35040903353382763,0.9787061314868727
food_safety,food_safety,MWE_COMPOUND_NOUN,0.3846939440071158,0.6050385035317999
station_id,station_id,MWE_COMPOUND_NOUN,0.5058552703881813,1.0944531171982654
picture_cover,picture_cover,MWE_COMPOUND_NOUN,0.49851340920330317,3.6574740219823854
covenant_schools,covenant_schools,MWE_COMPOUND_NOUN,0.17944020320151222,1.6812567453244611
professional_degree,professional_degree,MWE_COMPOUND_NOUN,0.48937411166560496,1.2760855658614747
second_generation_racer,second_generation_racer,MWE_COMPOUND_NOUN,0.46201861094669244,1.2877260761229463
make_amends,make_amends,MWE_LVC,0.8327013212513535,0.4901452629588498
drug_manufacturers,drug_manufacturers,MWE_COMPOUND_NOUN,0.31563958051233054,2.2575268339532535
attracted_notice,attracted_notice,MWE_LVC,0.18168604770592597,0.5976007137135966
rice_protein,rice_protein,MWE_COMPOUND_NOUN,0.1157333710258195,0.48043551112402166
report_card,report_card,MWE_COMPOUND_NOUN,0.25938868239285223,2.232425760027867
take_his_food,take_his_food,MWE_LVC,2.133666110853726,3.1523735358258236
military_training,military_training,MWE_COMPOUND_NOUN,0.2032754669930683,0.7773312602404461
fusion_fuel,fusion_fuel,MWE_COMPOUND_NOUN,0.16204999299984557,0.8261594143940987
fm_programmer,fm_programmer,MWE_COMPOUND_NOUN,0.5564566653612839,1.3860224192310167
electrical_grid,electrical_grid,MWE_COMPOUND_NOUN,0.1409507153085787,1.5489031194077312
school_health_nurse,school_health_nurse,MWE_COMPOUND_NOUN,0.8083939478438439,0.879296368274088
white_noise,white_noise,MWE_COMPOUND_NOUN,0.5977762238225104,1.024456406230641
office_candy_machine,office_candy_machine,MWE_COMPOUND_NOUN,0.545714310058233,2.4605122404798148
body_temperatures,body_temperatures,MWE_COMPOUND_NOUN,0.659800878646164,0.5879191010445229
office_holders,office_holders,,0.5477940517099011,2.082519567238205
sound_module,sound_module,MWE_COMPOUND_NOUN,0.4026380107118552,2.36154226685338
xenon_flash_lamps,xenon_flash_lamps,MWE_COMPOUND_NOUN,0.22905705289148673,4.898473549415777
human_consumption,human_consumption,MWE_COMPOUND_NOUN,0.46924971338376964,2.9502598023313134
tobacco_processing_plant,tobacco_processing_plant,MWE_COMPOUND_NOUN,0.13134988214561388,1.7422516191816262
tone_set,tone_set,MWE_COMPOUND_NOUN,1.138824255073297,3.7763889106197737
desert_front,desert_front,MWE_COMPOUND_NOUN,0.6966521648478888,3.569497847659808
ruling_monarch,ruling_monarch,MWE_COMPOUND_NOUN,0.13366997432482736,0.475480215218257
spirit_forms,spirit_forms,MWE_COMPOUND_NOUN,0.8177475429477,0.3614702627810481
cult_status,cult_status,MWE_COMPOUND_NOUN,0.08046494437641773,0.9018419566803266
book_offers,book_offers,MWE_COMPOUND_NOUN,0.9900438036474698,0.7355413225550282
football_games,football_games,MWE_COMPOUND_NOUN,0.6636775391357237,0.22461869667728018
heavy_metal_band,heavy_metal_band,MWE_COMPOUND_NOUN,0.3007318232879772,0.8093690261475294
carbon_dioxide,carbon_dioxide,MWE_COMPOUND_NOUN,0.05056021005692125,1.0979664873014114
take_control,take_control,MWE_LVC,1.0256609751418837,2.166652692556193
final_exams,final_exams,MWE_COMPOUND_NOUN,0.6291089102186521,0.703570657436053
time_flows,time_flows,,1.800038942480412,0.0
a_well_plate,a_well_plate,,2.7002280350393657,0.8998145954823137
